ts,imei,mwra,c.dogalize,c.android.gm,c.android.youtube,c.android.chrome,c.katana,c.raider,c.android.vending,c.UCMobile.x86,c.updateassist,c.UCMobile.intl,p.android.packageinstaller,p.android.settings,p.android.documentsui,p.android.chrome,p.android.gm,p.system,p.android.externalstorage,p.android.vending,p.process.gapps,p.google,p.browser.provider,p.android.defcontainer,p.dogalize,p.olauncher,p.simulator,p.inputmethod.latin,p.android.gms,p.notifier,p.katana,p.gms.persistent
2018-05-14 05:04:00,3590433799317661412,0.0,10.7807,9.84448,10.0531,11.69958,12.73264,32.95764,11.39751,88.41163,16.82463,92.48711,12.04388,11.62735,11.76405,7.74805,12.27286,7.05337,8.6423,0.00054,20.18487,37.54647,49.03097,50.06572,99.66926,26.79569,3.12609,93.46315,2.05943,37.38483,9.21883,84.63139
2018-05-11 23:56:00,359043379931766726,0.0,7.94453,13.94256,11.25019,16.37394,11.83427,68.12526,68.42209,55.50157,69.35113,64.75022,13.86906,7.15446,8.31794,10.00174,9.78135,12.4418,15.12393,0.03153,34.91693,44.5464,47.02856,58.60549,31.8283,21.86544,67.71221,38.16721,46.61671,99.38282,52.47197,53.35604
2018-05-09 13:55:00,3590433799317661990,1.0,9.90669,8.09957,14.12554,15.26336,9.41708,73.19265,44.21294,75.70657,57.52376,69.95573,9.64788,9.45134,13.24597,9.12065,13.69064,5.52309,8.40387,0.00011,43.91555,29.81435,56.26592,22.24293,13.44593,79.23573,14.295,4.93685,85.54403,47.33913,47.33542,12.79759
2018-05-13 17:32:00,3590433799317662246,0.0,11.22534,9.94884,11.2234,6.88519,14.26686,60.7059,7.20145,58.29574,78.33453,65.07228,12.9278,13.22193,9.32855,13.92708,13.80282,8.1907,11.41518,0.0006,44.99465,60.72878,43.44356,40.49149,1.49749,14.17828,23.93503,40.22238,64.1604,87.73505,22.95424,57.38052
2018-05-08 00:07:00,359043379931766478,0.0,9.35735,13.17964,11.81446,12.3855,13.95042,40.57754,45.85401,49.98636,24.49392,6.38958,13.61553,8.09252,9.41457,10.70587,13.29379,11.92332,13.11751,0.01474,48.1428,68.15553,31.48474,20.55146,3.50744,37.27391,11.8008,95.18258,32.37097,90.6262,58.93703,29.44283
2018-05-10 12:33:00,3590433799317661453,0.0,8.27901,9.71881,11.82163,10.01661,10.84064,68.27479,48.90701,40.63142,33.70552,57.01406,11.27149,8.55737,11.06183,9.71866,13.81415,11.90237,14.46493,0.00049,41.364,65.60986,54.41696,39.51044,70.6322,22.84875,31.15017,29.16159,30.64721,58.5778,42.62036,96.1776
2018-05-11 08:33:00,8630330696303481511,0.0,7.83141,8.17187,17.01401,7.11276,12.21836,42.78643,75.69344,62.72648,71.65655,42.64335,9.70675,6.95666,9.29234,13.05739,14.67809,12.29184,10.69189,0.00013,53.42177,51.61549,25.29678,52.75281,44.03662,3.52862,68.84339,30.97983,59.17563,71.63828,13.47607,3.16293
2018-05-14 16:31:00,8630330696303481271,1.0,11.28222,9.72306,12.19377,12.94633,6.94761,58.23119,20.71521,65.33982,23.12173,53.7888,6.83637,12.10139,12.11566,11.62617,13.1091,10.27341,10.4056,0.00049,41.47571,51.86505,46.71314,59.12205,54.35349,95.88088,6.27612,73.43769,28.05245,20.68311,56.43343,10.71723
2018-05-10 11:35:00,8630330696303482188,1.0,13.40373,8.19559,9.82946,13.36629,9.09826,17.4016,28.85435,97.18107,7.48749,6.01351,12.82467,10.34245,12.44919,14.05612,15.38364,9.60878,13.33286,0.00012,57.17344,29.7837,47.22597,54.99857,4.19843,18.44763,5.02215,27.22087,53.48001,4.20877,81.20551,98.16265
2018-05-12 00:16:00,359043379931766809,1.0,11.55962,16.18956,13.03173,10.7065,8.9761,40.28453,41.57298,21.6552,69.79352,38.95397,9.71678,9.60847,10.23995,9.35607,14.61326,11.27212,11.67112,0.29814,61.27212,59.4802,71.3292,53.76881,93.39398,18.9791,12.99131,65.76726,83.20938,35.86575,16.862,63.51346
2018-05-09 18:11:00,359043379931766312,0.0,9.59192,9.84499,11.10953,14.06948,7.88465,60.96767,44.9752,86.66435,54.56626,61.33485,13.4374,8.01973,13.46714,10.05239,12.84369,15.87273,16.71092,0.00055,57.50143,57.3542,34.85103,49.75696,55.08811,74.48625,89.01509,23.76427,58.4481,67.3914,74.83452,52.35535
2018-05-09 12:46:00,8630330696303481917,0.0,6.75365,12.08264,11.13081,15.62924,15.89038,46.30437,67.52644,85.05026,23.70327,75.07731,12.54127,9.92957,9.50689,6.41108,14.09223,10.66885,12.84591,0.00495,30.16833,30.98212,54.8453,40.83419,56.38331,2.67798,13.22802,82.89961,86.36223,31.44739,57.63837,23.76872
2018-05-07 03:00:00,359043379931766320,1.0,16.56065,11.5011,11.80135,8.48124,10.29367,31.26808,71.69024,94.98823,17.41311,94.57396,14.35035,13.0434,7.07753,7.25128,14.49172,5.84176,12.26218,0.00279,49.11717,34.382,77.38455,62.58537,58.46719,4.50062,44.63996,60.29651,10.12636,35.8134,48.19919,97.7425
2018-05-06 20:26:00,8630330696303482279,0.0,8.94886,12.8292,11.89818,13.99791,14.17282,43.20152,35.74809,1.43421,86.17655,25.04917,13.2621,7.53348,6.50033,7.43813,13.28572,12.09202,12.67198,0.01036,51.18342,48.4797,41.37231,46.69263,3.50325,50.84107,30.15757,90.0141,49.21516,72.2984,18.63177,43.31711
2018-05-06 13:33:00,3590433799317661503,1.0,10.22398,8.06537,12.86042,14.30766,7.80416,51.60874,34.48167,95.19793,4.66081,13.01163,9.30451,11.94563,10.35424,9.28147,13.47641,10.24503,8.7164,0.00012,75.89871,16.3132,64.47344,47.67476,28.13023,27.4465,40.09582,86.41424,83.74988,45.81934,58.74539,33.02008
2018-05-11 14:14:00,3590433799317661529,1.0,6.68182,8.16842,11.58457,13.29691,8.97595,51.8322,18.58985,27.88403,87.51881,13.32278,8.82848,13.16778,15.33878,6.61762,12.68715,9.0444,10.61858,0.00012,60.81397,38.67259,54.89203,51.53418,46.60768,73.50253,74.90679,82.39366,87.60958,29.87328,31.88399,36.97447
2018-05-11 11:06:00,3590433799317661974,0.0,9.71732,13.71129,7.85411,13.9454,13.20008,30.09548,92.43616,8.91399,25.35923,1.48214,12.36906,10.1741,8.83555,8.69096,13.48322,11.58239,12.15569,0.02507,32.94754,42.77542,51.62813,62.85018,86.41686,12.77104,35.83235,62.51882,71.21925,44.53257,21.04596,6.1765
2018-05-13 00:15:00,3590433799317661370,0.0,8.17821,14.77892,8.5619,14.60971,11.82715,27.53486,61.47603,54.92339,38.87408,99.91496,10.59762,10.21632,9.63937,10.11756,11.81424,12.04876,14.38192,0.07276,32.83166,55.60942,54.72915,62.41911,46.65742,45.15872,5.08973,28.22204,40.06054,20.01757,59.19975,88.46643
2018-05-06 08:56:00,8630330696303482246,0.0,7.15824,13.44279,13.46153,17.35099,13.34241,83.99754,54.25163,10.435,98.29412,96.32652,14.51486,6.07924,7.72793,9.20546,10.74165,11.32776,15.9527,0.01917,41.25341,61.52771,59.48694,63.14954,80.34705,68.30296,86.31,70.08459,54.32961,83.18456,18.40372,14.36873
2018-05-06 14:44:00,3590433799317661461,1.0,11.68627,10.63721,11.85628,12.2392,9.71733,52.15232,6.0431,2.01217,43.17451,11.93639,7.89701,12.36495,12.8987,8.77162,11.63452,8.78489,10.26332,0.00117,67.936,27.07781,53.49112,55.28795,47.16508,67.13354,15.3008,15.96482,94.83071,41.52962,98.92494,10.38428
2018-05-08 00:34:00,8630330696303481115,1.0,9.43321,9.07117,7.92183,12.48942,9.12262,47.76219,49.50707,40.9674,41.89237,66.83437,10.68115,11.53889,15.09541,11.70558,10.88415,6.93869,8.985,0.00031,49.42239,44.17715,39.52092,24.85509,21.0284,70.73896,39.24587,40.15476,16.71945,57.43296,19.62014,51.23381
2018-05-12 17:17:00,3590433799317661040,1.0,10.87439,10.06777,11.70714,11.25475,8.46372,37.76245,90.19457,46.7523,85.16885,93.71803,10.81194,14.8844,8.78681,8.89108,12.70527,13.41074,8.43822,0.00069,49.05817,15.37437,45.5106,48.39167,18.43475,31.39649,1.01319,38.51759,83.50382,45.8607,31.88334,87.48584
2018-05-08 07:43:00,3590433799317661248,1.0,5.94714,8.63548,13.92883,14.89264,7.50278,53.6466,62.56852,93.92689,39.23671,84.72896,11.00146,12.39938,12.59693,10.65036,15.6109,10.16315,9.06499,0.00019,64.0845,24.80384,51.8008,60.55543,54.95771,23.20114,71.196,77.43063,5.73544,43.26487,67.56003,9.62591
2018-05-08 06:02:00,3590433799317661123,1.0,9.78617,8.91062,13.54728,13.9752,5.71902,13.91748,91.44081,33.81328,69.52032,74.96139,7.76125,12.46178,12.11354,10.20805,12.9393,10.82033,10.87916,0.00022,56.63381,43.5371,88.65755,44.75017,5.61467,50.34194,70.6926,9.25814,15.46911,15.10362,77.28385,61.39275
2018-05-12 03:18:00,8630330696303481198,1.0,5.89147,8.49935,14.77359,8.40976,10.64655,54.52069,95.92388,54.89708,60.04981,61.98378,9.31995,17.62102,13.7603,3.44523,11.96942,11.68438,9.1302,0.00016,40.18645,62.84796,28.06197,20.82278,82.79707,87.58447,54.22356,44.29726,60.85228,36.12733,96.86972,95.86901
2018-05-11 07:14:00,3590433799317661529,1.0,12.70003,10.61446,11.28213,8.95369,8.33088,51.41645,14.02301,45.30468,7.67068,10.21655,13.22232,15.46988,7.83791,9.49403,9.41405,10.36498,12.0961,0.00114,55.29955,34.39737,47.98125,44.661,83.52522,30.95679,64.91433,40.27166,89.3465,76.30316,94.02701,62.08011
2018-05-09 23:39:00,8630330696303482006,0.0,10.46346,7.59496,16.1828,5.37745,10.39055,38.05492,39.80517,97.99625,19.75591,5.00365,13.42396,9.24853,8.27476,16.07416,14.01333,13.65659,10.89857,9e-05,49.71699,72.90942,57.53591,54.96147,95.83065,54.15895,31.61512,15.45058,69.47823,17.63025,12.02616,36.54792
2018-05-08 13:58:00,3590433799317662378,0.0,11.32769,10.46443,7.67202,9.64552,13.16628,51.00479,6.85309,41.13057,66.78537,43.84501,13.15584,9.49573,8.01192,9.39484,10.29223,15.39914,11.80967,0.00098,53.558,57.08959,58.9538,59.44755,96.99896,43.96523,62.42838,52.33869,11.45262,11.23009,16.18939,52.3146
2018-05-07 20:57:00,863033069630348339,0.0,9.34086,11.15688,10.39419,13.0531,12.66948,49.05606,19.28227,78.13786,23.58266,82.78161,13.7984,8.21744,8.1522,8.22465,12.2273,12.89263,12.9532,0.00197,57.63844,53.79011,27.07907,51.42694,35.93518,93.17022,26.98949,12.99281,74.85788,72.83035,72.48573,98.0914
2018-05-10 06:43:00,8630330696303481685,0.0,8.41386,13.409,10.44674,14.2557,13.33449,54.51709,45.79754,82.76732,39.14946,83.693,14.75542,8.20886,8.83625,9.26588,10.48044,13.05893,11.99977,0.01854,32.43019,51.08305,73.1249,55.1658,19.76245,93.919,59.60627,11.82835,40.19086,85.81687,32.19268,63.74458
2018-05-12 21:33:00,8630330696303482485,1.0,8.96982,11.49051,9.26694,9.75005,14.64225,33.51933,96.4209,20.38694,65.55839,29.23306,11.56831,8.73083,7.81607,10.85762,12.46958,13.14513,12.37829,0.00275,47.78666,35.73277,64.47355,61.55988,8.65438,14.57872,77.99683,45.33603,35.18915,15.50962,50.08492,75.66341
2018-05-15 05:49:00,863033069630348602,0.0,10.13345,13.96895,8.54333,13.75239,16.24179,63.13283,82.09423,62.44416,45.5668,66.3561,13.27526,9.87728,4.33178,7.26639,10.75578,10.28117,10.25874,0.03237,56.59627,62.76235,55.62804,57.98466,14.15037,93.4632,99.87295,62.25491,4.79396,47.58793,26.44343,90.82105
2018-05-13 22:26:00,8630330696303481537,1.0,6.94171,6.8112,13.0737,7.74008,9.56158,49.99027,68.63607,70.64261,78.84496,2.47572,11.74179,16.38313,15.54596,11.82718,13.90687,11.33239,12.6776,7e-05,63.25662,34.64518,38.40646,30.39453,26.67854,86.96154,4.86463,4.30412,75.37289,34.23732,47.06406,11.70785
2018-05-11 12:29:00,3590433799317661339,0.0,8.31901,10.70805,10.3295,12.39047,11.13004,70.739,34.64109,80.53495,7.18761,26.13484,9.67561,12.51249,15.25591,10.28025,12.92955,7.92574,10.00022,0.00126,28.31265,45.59276,61.42399,51.05503,59.59951,41.9229,50.53182,58.24309,18.47119,72.87357,50.94913,21.22539
2018-05-12 07:51:00,863033069630348230,1.0,12.84587,12.09172,11.22916,11.19898,9.60955,75.13577,75.78799,60.98177,99.52971,57.72117,11.54168,13.41709,8.44055,9.53909,14.23768,12.06917,7.72541,0.00498,59.70565,28.81406,73.01572,62.24546,33.18081,17.17325,35.01801,23.0991,23.91404,33.48078,49.0522,33.92016
2018-05-05 20:46:00,863033069630348479,0.0,6.67954,13.7976,10.38665,14.75217,12.13189,43.84632,30.84847,84.88556,67.81991,45.56547,11.37806,8.58905,10.71415,10.02497,14.32987,11.59177,14.65284,0.02727,61.73297,17.43627,15.51142,61.48162,82.19431,61.71271,23.08078,96.68761,41.26946,80.31391,39.20299,68.06403
2018-05-09 20:21:00,3590433799317661883,0.0,13.66155,15.71002,11.06834,9.40428,8.43189,50.10831,93.11565,92.49462,87.6287,21.67806,15.52047,11.76355,9.49953,10.41125,13.15428,10.568,11.66323,0.18456,46.56738,53.43434,53.72497,54.19063,81.74051,72.39238,79.01244,64.58078,24.72352,66.28407,39.99075,16.2717
2018-05-10 15:27:00,8630330696303481404,1.0,12.02532,6.68607,11.17214,17.78876,8.01482,41.2358,50.99926,84.8259,79.28576,46.06139,9.91007,6.26237,13.09692,11.51077,11.78059,3.30827,11.03271,5e-05,57.54806,48.2002,33.89118,35.62618,25.70662,72.62948,7.37723,65.27925,8.58221,27.72823,36.09773,90.31688
2018-05-15 11:16:00,359043379931766213,0.0,9.6685,11.39689,11.4867,7.40001,16.84468,69.47957,80.73228,4.34362,59.03721,64.80008,11.25161,11.21173,8.54162,12.06925,13.15836,11.78542,11.71412,0.00249,57.93092,59.32421,44.59203,51.38265,19.54158,97.17989,78.67656,3.09884,76.65073,53.18087,57.96988,56.50777
2018-05-13 18:16:00,3590433799317661727,1.0,13.81358,16.70115,12.34023,10.69215,10.66001,33.47045,59.36621,96.38061,11.88749,66.94556,14.60301,12.12084,12.55029,8.3542,15.11782,9.99102,11.13567,0.49728,76.0133,24.13274,37.94831,55.56806,18.14112,73.82962,28.06724,30.56408,23.9448,80.6112,26.70568,49.1431
2018-05-10 09:25:00,863033069630348453,1.0,8.08273,5.38289,16.42619,13.66857,8.5392,57.45359,75.71838,49.83536,6.61132,15.74589,11.79778,11.22178,15.33281,8.51113,14.90148,6.82596,11.57403,5e-05,32.18792,30.716,41.05725,52.18634,76.5438,44.52531,58.88246,2.98781,39.04873,32.95487,60.41173,52.25765
2018-05-13 12:20:00,8630330696303482485,0.0,12.53994,11.10842,6.45406,11.15364,14.34886,39.40637,31.20871,18.7897,39.753,59.51419,14.63471,10.19951,7.09496,6.54133,13.33476,11.39122,11.55154,0.00186,39.97905,25.08692,60.44089,46.74097,98.61161,75.34173,10.61493,82.00642,40.12894,20.14462,73.32614,88.69766
2018-05-13 16:13:00,3590433799317661404,1.0,11.64706,14.18882,9.21507,7.27612,10.70627,26.26552,23.1881,89.16908,38.71286,93.42824,12.53288,11.72719,4.96007,11.79412,11.93535,8.16704,13.13283,0.04035,61.35615,44.77137,82.58641,62.46861,81.29673,27.24313,55.95816,95.03338,37.70785,65.6894,33.89174,65.20212
2018-05-10 18:17:00,359043379931766528,0.0,7.83616,14.56582,10.7951,14.42211,12.26684,59.56956,46.22494,66.14437,22.82499,20.20148,13.57502,8.24084,7.47848,8.00476,10.22083,13.22354,11.77993,0.05882,38.13914,42.93574,44.40742,54.63401,15.27959,24.88215,15.53254,18.22901,96.65769,30.248,2.12847,27.41588
2018-05-13 04:22:00,3590433799317661586,1.0,12.56558,17.288,12.32151,8.96257,14.8266,53.83554,32.20914,91.94089,79.25921,33.99364,7.95678,16.91493,9.46105,7.96671,12.51007,12.15901,10.02255,0.89423,53.20892,47.61124,36.2864,70.01447,35.70251,60.11287,49.01367,89.71007,15.63487,64.43232,67.47599,92.72071
2018-05-15 04:10:00,8630330696303482204,1.0,9.76271,9.20118,13.35489,10.1956,7.98676,52.65017,2.56352,4.17527,72.82895,52.90414,7.71347,16.03868,10.34306,5.21393,10.95378,13.09794,10.12635,0.0003,52.46989,49.45855,46.65968,32.70512,33.5117,53.05367,38.42476,8.45775,54.34642,21.29494,38.05835,36.05968
2018-05-08 19:15:00,3590433799317662444,1.0,9.12542,8.93939,13.40256,10.60565,11.25661,46.42364,44.96645,87.75002,22.10976,80.59837,9.23537,12.87905,13.16754,7.95542,13.83882,7.95863,9.33446,0.00024,50.20924,57.09507,60.51641,66.91065,50.34167,42.57209,91.89866,74.79086,30.54995,6.83518,48.25082,30.63792
2018-05-12 20:56:00,863033069630348198,1.0,7.83471,7.47565,14.71265,12.43837,8.36822,20.09057,80.10999,51.0244,80.92235,27.77787,11.29665,13.87637,11.66209,8.01099,13.60087,10.50039,8.34606,9e-05,19.24826,39.32233,51.4474,49.36531,26.44813,64.18505,78.83867,91.94491,78.37901,12.34513,66.26103,28.16396
2018-05-14 07:44:00,3590433799317662477,0.0,10.08691,12.63646,8.40849,11.80024,13.25589,66.10295,91.71928,9.46471,88.943,21.61868,13.48136,10.15672,8.70532,10.03903,12.97911,10.707,11.16505,0.00857,38.36572,48.6799,68.23992,60.75888,15.82445,40.78492,34.70969,52.08611,86.50056,18.39795,59.06736,80.08865
2018-05-09 03:01:00,359043379931766395,1.0,11.78443,9.01979,10.90733,12.12875,8.01509,43.43335,53.2677,21.79177,11.97136,42.61903,7.84491,13.38086,8.25115,7.33956,9.11673,10.76667,7.93797,0.00026,51.89841,40.25072,27.91788,42.39071,75.55248,65.23902,63.56629,79.33865,67.24993,24.61641,35.69013,35.05061
2018-05-14 06:16:00,3590433799317661412,1.0,6.82095,10.00796,14.92673,11.54394,9.16958,16.2944,68.99389,94.6485,85.08805,51.96578,9.53853,15.26154,10.53141,7.42595,12.39177,11.30484,7.50938,0.00066,45.50124,52.54979,48.48035,32.1824,23.49219,87.07577,5.19424,33.04948,2.56406,21.95156,59.49724,50.33824
2018-05-10 07:11:00,3590433799317662451,1.0,14.99521,11.93543,12.50698,8.24426,8.76248,53.27458,68.88918,82.11074,89.40134,15.96285,14.68227,14.9178,9.47208,8.40621,11.48984,9.38118,11.4546,0.00428,59.02759,40.0354,32.42456,51.6243,11.21226,96.19385,6.29084,33.0684,37.13072,34.77494,78.80946,66.09686
2018-05-06 22:00:00,3590433799317661255,1.0,11.97221,14.2399,11.74528,7.98423,10.54641,38.83417,27.17352,28.13756,26.90577,8.43748,11.92608,10.56255,9.36704,10.03415,15.48938,6.58662,13.32816,0.04244,47.65088,46.89197,44.92219,45.50908,90.11772,15.53413,54.49031,82.93557,61.01462,48.74408,42.7992,10.21338
2018-05-05 21:25:00,863033069630348719,0.0,10.68206,9.60302,15.88734,7.66989,6.63983,50.71616,13.96709,17.29453,55.94496,71.37266,11.62777,6.32678,8.68233,10.5589,12.60701,14.47599,14.21672,0.00044,41.55667,52.06608,58.7932,49.53812,95.09086,37.98722,67.23394,36.88682,59.3639,53.78786,88.77075,43.6587
2018-05-13 16:01:00,8630330696303481180,0.0,11.07669,11.32532,12.88863,7.28002,14.07951,80.92012,35.46657,52.37408,48.96329,33.36328,15.83444,11.02748,7.38729,15.60142,15.2806,13.1664,14.43302,0.00233,65.91884,75.50916,25.18723,61.85603,69.48596,23.01631,50.95008,21.84125,63.46742,87.74046,12.66955,49.33813
2018-05-13 08:35:00,863033069630348131,1.0,7.34545,7.19447,12.56042,14.21149,10.21443,50.13136,53.46863,55.69056,33.91899,16.43331,12.26968,11.42697,16.14354,8.40409,12.56664,5.90499,8.62805,7e-05,54.8363,51.80655,65.70391,45.81433,79.75855,0.0255,7.62335,24.69254,84.01231,72.06622,53.66776,75.58133
2018-05-07 03:01:00,3590433799317661347,0.0,7.87815,10.70548,13.98446,7.56001,12.9719,24.05492,70.63661,36.30681,73.83294,6.07139,12.29667,8.79328,5.47784,11.30603,14.22219,14.54643,14.56189,0.00126,50.80538,28.642,46.72907,29.75219,39.67019,66.87583,42.69653,20.89906,36.97865,12.80838,7.0288,84.00657
2018-05-13 01:49:00,8630330696303481800,1.0,11.06059,15.18048,10.47462,6.61143,11.486,54.32107,86.77038,14.04426,58.26758,13.18294,14.14193,10.95314,7.49143,9.35881,13.78402,11.41455,10.90185,0.10872,49.00543,50.50447,46.23954,60.35492,69.33918,82.11154,47.39227,91.33533,55.76108,27.48843,94.35649,54.9193
2018-05-10 08:48:00,359043379931766668,1.0,9.06592,11.34568,13.52225,8.6205,12.38686,75.90236,78.20803,77.26388,88.55974,81.86899,9.47675,10.22623,7.96711,7.95441,15.89836,8.65079,12.31501,0.00236,50.04522,48.76935,44.67093,65.75979,59.06499,4.65759,5.32849,22.71365,57.6782,2.70193,36.06508,41.60011
2018-05-09 18:27:00,8630330696303481784,0.0,9.43271,13.72384,7.58793,15.28208,11.29884,51.089,95.11067,18.19528,59.76077,56.04176,12.06456,11.0397,7.28434,5.71472,10.52636,12.59172,11.83211,0.02537,42.32212,57.09198,82.97022,66.11744,74.10515,81.854,12.1728,12.63942,5.10971,99.48673,69.4105,56.14929
2018-05-08 20:21:00,8630330696303482105,1.0,9.38434,15.49267,9.46359,7.11529,12.91153,68.31638,29.38667,45.50954,74.58994,76.81379,15.41679,11.81163,7.27852,11.14349,13.94993,10.414,11.25445,0.14853,49.98996,58.18972,58.39869,48.6476,62.51194,88.8918,78.16492,57.82125,49.78214,48.48693,97.73149,89.77366
2018-05-09 13:06:00,3590433799317661453,1.0,5.62471,6.80996,14.22438,14.9627,7.66284,51.29857,58.49781,96.79682,84.09034,86.2737,12.32615,10.82058,13.54415,9.41724,12.97529,6.2592,9.52901,5e-05,45.15441,30.86062,53.67833,62.23008,5.9503,47.44807,84.97957,51.62592,9.76778,53.48372,49.9216,72.65906
2018-05-08 14:23:00,3590433799317662162,1.0,11.11891,14.21479,13.60122,8.97365,9.29583,28.55155,73.79023,77.39666,47.18506,58.94187,10.34204,12.9014,10.41477,10.33123,11.69796,12.01731,11.99609,0.04141,52.09702,59.14271,48.42168,42.68921,72.61548,69.01678,73.45958,41.3122,72.54656,6.98161,18.60626,71.94475
2018-05-09 10:24:00,8630330696303481875,1.0,9.43268,11.56943,13.73348,14.6786,8.26841,46.39136,60.91492,26.20373,49.42547,67.09236,7.10149,12.02427,12.2261,10.55996,12.51098,9.46513,10.58925,0.00298,60.64482,50.36143,36.28336,24.87921,93.72876,98.99483,8.86816,70.07346,54.44966,98.63519,43.08958,70.78693
2018-05-12 15:42:00,8630330696303481198,1.0,6.69011,9.19181,13.60605,15.33076,8.12954,42.59636,78.18326,62.72265,67.38442,66.87111,7.40663,12.59541,12.399,3.40587,10.7165,8.46795,7.14983,0.0003,45.64239,40.26066,58.65297,54.65105,96.22586,19.74808,43.75422,22.86142,70.35138,19.16396,97.93708,99.08021
2018-05-10 16:09:00,3590433799317662097,0.0,8.28052,13.44313,14.08721,15.61903,11.8867,70.14312,25.03494,46.54407,93.51712,6.25546,14.95967,6.08996,6.74363,9.11907,9.74106,13.88657,12.74184,0.01915,47.74887,32.03551,36.1327,51.24567,48.7958,72.68274,26.69162,40.53936,6.41445,76.17775,29.53774,79.31361
2018-05-14 05:57:00,8630330696303481354,1.0,13.39139,10.05105,14.41536,10.18703,7.11916,33.58399,54.05821,35.10017,30.37191,53.2841,11.56314,14.37382,9.46157,8.50484,10.70485,9.76068,13.42954,0.00069,42.1495,34.76259,39.10689,53.84515,30.08939,88.9724,15.08069,66.71865,76.61881,18.14016,28.32806,63.70386
2018-05-12 17:12:00,3590433799317662386,0.0,7.75715,7.87918,14.26478,11.4054,13.94821,61.25363,72.35616,84.12267,99.74024,45.63812,10.34171,7.70254,13.48944,11.92928,12.76946,11.33879,9.87505,8e-05,38.92245,59.10234,44.94897,40.25584,57.65964,2.40608,33.39378,18.57281,85.81205,16.91274,49.09379,66.08422
2018-05-05 18:41:00,3590433799317662030,1.0,10.58412,9.35827,15.29561,11.43659,11.2731,35.36435,72.98545,77.00754,78.04765,64.35083,10.09331,13.63343,10.5595,5.73351,12.73297,9.3246,7.41134,0.00034,24.0643,37.64962,37.91796,60.33695,46.10282,17.86167,10.27625,71.28004,55.5824,47.17779,40.52734,49.23709
2018-05-11 11:14:00,863033069630348842,0.0,6.20741,13.84171,9.14326,15.16122,9.92593,54.23769,1.01135,60.88838,12.29985,50.40164,11.82808,6.94338,8.5747,12.33567,11.66945,14.2195,13.22439,0.02854,51.57072,51.72002,40.74376,33.26602,76.16078,64.46944,88.88961,5.17093,54.30337,78.99718,25.07387,49.98724
2018-05-14 12:55:00,3590433799317661172,0.0,8.37002,9.38157,13.53833,14.19491,8.65847,25.41801,53.26465,14.79401,97.16342,54.35168,7.533,11.93898,13.26855,6.56998,12.66853,8.16028,8.36362,0.00037,46.55603,21.65838,33.15982,49.86143,42.2778,62.42182,10.01124,72.55182,97.90196,89.03542,77.64339,99.6242
2018-05-14 16:22:00,3590433799317661016,1.0,11.65401,9.94445,12.75641,11.24977,8.85188,32.12136,25.04718,92.29392,67.45312,63.70929,10.10523,11.08781,7.39651,11.86778,13.07659,9.30612,13.94158,0.00063,36.18118,50.04305,58.92328,42.59148,25.16556,56.58548,94.56885,63.52493,7.36803,20.88419,21.29985,18.51229
2018-05-08 04:23:00,863033069630348719,1.0,8.4362,7.6864,13.6975,14.23432,10.57023,66.00133,96.46727,55.68916,41.40289,17.7999,10.01393,10.06884,12.71163,6.52132,13.87495,5.23286,6.32667,9e-05,50.39671,37.15418,52.52137,34.39079,33.69595,1.27616,9.52951,68.88761,14.33865,93.14984,0.23269,8.72893
2018-05-15 07:55:00,3590433799317661354,0.0,8.67503,8.7933,8.89101,13.64459,12.67616,27.11442,11.51407,39.04389,69.72626,87.86357,13.92456,8.83523,7.69457,7.0838,12.57961,12.92052,12.20167,0.00021,46.12596,59.45261,43.08071,32.48537,12.57824,41.01867,52.34976,19.79008,92.75356,74.7152,9.74108,31.65992
2018-05-15 12:40:00,3590433799317661628,1.0,13.71166,8.44781,13.84647,6.89473,6.2274,47.29074,24.54567,77.99798,54.23819,18.39799,11.2219,15.25339,5.92636,10.72739,8.43367,10.6091,12.58753,0.00016,46.06542,26.92396,46.99496,39.40165,36.16629,25.43207,87.5324,44.36072,27.82739,66.71842,17.86349,26.07798
2018-05-05 23:00:00,3590433799317661560,1.0,4.70835,9.12329,12.78145,12.11386,11.76962,37.96663,73.62579,97.26967,21.10718,65.85233,11.41879,13.94812,14.82612,5.95015,13.55444,7.94923,6.67074,0.00029,53.16919,39.88275,55.72702,34.06637,72.97013,79.60029,94.47517,81.78438,62.34654,21.6169,40.72348,99.26705
2018-05-12 18:53:00,3590433799317662196,0.0,8.63494,5.73417,15.09093,8.0118,12.16241,35.67642,5.28276,40.14736,17.9852,37.46123,11.55926,8.86255,11.58105,13.55406,11.48267,10.44277,8.75468,6e-05,39.68494,58.66589,47.31562,39.33974,97.00575,71.26664,89.98623,0.61889,46.29475,4.89034,72.49976,90.66468
2018-05-13 22:10:00,3590433799317662089,1.0,11.03889,5.44572,12.90521,15.86798,4.0138,40.84189,6.20244,67.46552,67.39461,43.01787,4.88553,9.82802,14.33699,8.17217,11.94835,8.06305,12.43261,4e-05,38.08436,49.41777,38.31707,50.95329,92.03748,79.19008,90.27397,4.91043,15.79781,70.55146,52.39323,18.53755
