latitude	longitude	store_name	code	location	imei
-33.38056	-56.52361	Durazno	UY	America/Montevideo	3590433799317662493
33.4425	129.96972	Karatsu	JP	Asia/Tokyo	359043379931766718
43.32393	5.4584	Les Olives	FR	Europe/Paris	863033069630348388
16.68911	98.50893	Myawadi	MM	Asia/Yangon	3590433799317661206
35.64889	117.27583	Sishui	CN	Asia/Shanghai	359043379931766767
51.65	-0.2	Barnet	GB	Europe/London	3590433799317662394
51.65333	5.2875	Vught	NL	Europe/Amsterdam	863033069630348230
36.6009	126.665	Hongseong	KR	Asia/Seoul	359043379931766478
59.37722	28.19028	Narva	EE	Europe/Tallinn	3590433799317661305
34.56861	105.89333	Beidao	CN	Asia/Shanghai	359043379931766726
48.98693	2.44892	Gonesse	FR	Europe/Paris	3590433799317662048
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303482345
4.92675	6.26764	Yenagoa	NG	Africa/Lagos	8630330696303481792
23.0072	-82.4017	Boyeros	CU	America/Havana	3590433799317662006
30.24706	115.04814	Huangshi	CN	Asia/Shanghai	3590433799317661537
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	8630330696303481578
-34.64167	-60.47389	Chacabuco	AR	America/Argentina/Buenos_Aires	359043379931766726
27.9247	78.40102	Chharra	IN	Asia/Kolkata	359043379931766346
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	863033069630348420
14.8361	120.97844	Guyong	PH	Asia/Manila	3590433799317662014
8.62261	-70.20749	Barinas	VE	America/Caracas	3590433799317661982
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	359043379931766320
23.29549	113.82465	Licheng	CN	Asia/Shanghai	3590433799317661099
53.14657	140.72287	Nikolayevsk-on-Amure	RU	Asia/Vladivostok	8630330696303482352
-10.91111	-37.07167	Aracaju	BR	America/Maceio	3590433799317661214
34.95303	-120.43572	Santa Maria	US	America/Los_Angeles	8630330696303481487
47.38093	-122.23484	Kent	US	America/Los_Angeles	863033069630348313
3.31332	117.59152	Tarakan	ID	Asia/Makassar	3590433799317661685
-38.65333	178.00417	Gisborne	NZ	Pacific/Auckland	359043379931766650
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	8630330696303482055
11.84962	-86.19903	Jinotepe	NI	America/Managua	3590433799317661271
36.72544	3.55665	Thenia	DZ	Africa/Algiers	8630330696303481388
10.12268	77.54372	Periyakulam	IN	Asia/Kolkata	3590433799317662147
5.30383	-1.98956	Tarkwa	GH	Africa/Accra	3590433799317661032
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	359043379931766577
6.33444	124.95278	Tupi	PH	Asia/Manila	8630330696303481248
33.50921	-111.89903	Scottsdale	US	America/Phoenix	3590433799317662220
19.8173	-97.35992	Teziutlan	MX	America/Mexico_City	359043379931766619
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	3590433799317661990
60.02427	30.28491	Kolomyagi	RU	Europe/Moscow	359043379931766494
50.76306	-1.29772	Cowes	GB	Europe/London	863033069630348248
11.86064	9.0027	Gaya	NG	Africa/Lagos	3590433799317662170
26.44931	91.61356	Rangia	IN	Asia/Kolkata	3590433799317662311
40.87363	14.34085	Volla	IT	Europe/Rome	8630330696303482329
3.3285	99.1625	Tebingtinggi	ID	Asia/Jakarta	3590433799317662451
36.46917	10.78222	Beni Khiar	TN	Africa/Tunis	359043379931766759
35.25064	-91.73625	Searcy	US	America/Chicago	8630330696303482121
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	863033069630348008
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	359043379931766262
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	3590433799317662402
44.80477	-0.59543	Talence	FR	Europe/Paris	359043379931766379
-22.9	44.53333	Sakaraha	MG	Indian/Antananarivo	3590433799317661479
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	863033069630348990
56.56317	-2.58736	Arbroath	GB	Europe/London	3590433799317661644
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	8630330696303481909
48.06919	11.37703	Gauting	DE	Europe/Berlin	8630330696303482204
14.46693	75.92694	Davangere	IN	Asia/Kolkata	863033069630348826
31.12406	-97.90308	Copperas Cove	US	America/Chicago	359043379931766569
43.1122	12.38878	Perugia	IT	Europe/Rome	359043379931766593
40.37528	28.88222	Mudanya	TR	Europe/Istanbul	8630330696303481982
29.98869	122.20488	Zhoushan	CN	Asia/Shanghai	3590433799317661321
7.6	4.18333	Olupona	NG	Africa/Lagos	863033069630348842
-8.76194	-63.90389	Porto Velho	BR	America/Porto_Velho	863033069630348941
43.4125	23.225	Montana	BG	Europe/Sofia	863033069630348743
35.8	137.23333	Gero	JP	Asia/Tokyo	3590433799317661164
50.23805	8.86704	Nidderau	DE	Europe/Berlin	3590433799317661990
50.511002	14.150558	Terezín	CZ	Europe/Prague	863033069630348891
34.21639	-119.0376	Camarillo	US	America/Los_Angeles	359043379931766809
8.79577	-75.69947	San Carlos	CO	America/Bogota	8630330696303481974
-34.74785	-58.70072	Pontevedra	AR	America/Argentina/Buenos_Aires	3590433799317661578
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	8630330696303481412
35.64889	117.27583	Sishui	CN	Asia/Shanghai	8630330696303481735
32.55531	76.12647	Chamba	IN	Asia/Kolkata	863033069630348008
37.65181	120.33063	Longgang	CN	Asia/Shanghai	3590433799317662246
32.42067	-104.22884	Carlsbad	US	America/Denver	863033069630348610
-37.9	145.18333	Wheelers Hill	AU	Australia/Melbourne	8630330696303481164
24.28859	116.11768	Meizhou	CN	Asia/Shanghai	3590433799317661388
30.46907	70.96699	Kot Addu	PK	Asia/Karachi	359043379931766809
50.511002	14.150558	Terezín	CZ	Europe/Prague	863033069630348453
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	3590433799317661073
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	3590433799317662378
25.66795	85.83636	Dalsingh Sarai	IN	Asia/Kolkata	863033069630348685
40.72816	-74.07764	Jersey City	US	America/New_York	863033069630348271
53.95278	32.86389	Roslavl‚Äô	RU	Europe/Moscow	8630330696303481651
11.8659	34.3869	Ar Ruseris	SD	Africa/Khartoum	3590433799317661438
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	863033069630348982
40.53123	17.58522	Francavilla Fontana	IT	Europe/Rome	8630330696303481693
53.19146	-2.52398	Winsford	GB	Europe/London	863033069630348255
50.09019	8.4493	Hofheim am Taunus	DE	Europe/Berlin	8630330696303481644
36.82167	128.63083	Eisen	KR	Asia/Seoul	863033069630348768
35.50056	117.63083	Pingyi	CN	Asia/Shanghai	3590433799317661065
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	359043379931766791
27.92333	118.53333	Pucheng	CN	Asia/Shanghai	8630330696303481545
36.75965	137.36215	Namerikawa	JP	Asia/Tokyo	3590433799317662485
32.35126	-95.30106	Tyler	US	America/Chicago	863033069630348271
-34.28853	146.05093	Griffith	AU	Australia/Sydney	863033069630348156
53.81667	-3.05	Blackpool	GB	Europe/London	359043379931766809
36.65	138.31667	Suzaka	JP	Asia/Tokyo	863033069630348719
11.50526	77.23826	Sathyamangalam	IN	Asia/Kolkata	8630330696303481990
48.35149	8.96317	Hechingen	DE	Europe/Berlin	3590433799317661495
40.92298	14.30935	Afragola	IT	Europe/Rome	359043379931766494
52.31333	6.92917	Oldenzaal	NL	Europe/Amsterdam	359043379931766106
31.92923	34.86563	Ramla	IL	Asia/Jerusalem	3590433799317661347
34.15429	3.50309	Messaad	DZ	Africa/Algiers	8630330696303481719
39.96348	-4.83076	Talavera de la Reina	ES	Europe/Madrid	3590433799317661479
5.6561	-75.87877	Andes	CO	America/Bogota	359043379931766387
51.168	7.973	Finnentrop	DE	Europe/Berlin	863033069630348404
41.55838	-81.56929	Collinwood	US	America/New_York	863033069630348404
8.56697	123.33471	Dipolog	PH	Asia/Manila	8630330696303481750
5.20856	-74.73584	Honda	CO	America/Bogota	8630330696303482220
46.75451	33.34864	Nova Kakhovka	UA	Europe/Kyiv	8630330696303481420
55.82885	-4.21376	Rutherglen	GB	Europe/London	863033069630348487
13.8196	100.04427	Nakhon Pathom	TH	Asia/Bangkok	3590433799317661966
-19.65	47.31667	Antanifotsy	MG	Indian/Antananarivo	863033069630348560
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	3590433799317661206
28.88162	120.03308	Guli	CN	Asia/Shanghai	359043379931766981
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	8630330696303481776
50.82709	6.9747	Wesseling	DE	Europe/Berlin	3590433799317661750
53.46506	-1.47217	Chapletown	GB	Europe/London	8630330696303481792
21.01858	-101.2591	Guanajuato	MX	America/Mexico_City	3590433799317661750
51.30001	13.10984	Oschatz	DE	Europe/Berlin	863033069630348701
18.18158	76.03889	Osmanabad	IN	Asia/Kolkata	8630330696303481164
41.94175	123.50266	Hushitai	CN	Asia/Shanghai	8630330696303482154
53.46506	-1.47217	Chapletown	GB	Europe/London	3590433799317661701
22.75218	72.68533	Kheda	IN	Asia/Kolkata	863033069630348917
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	8630330696303482253
41.91738	3.1631	Palafrugell	ES	Europe/Madrid	8630330696303481669
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	359043379931766544
-20.25333	-43.80139	Itabirito	BR	America/Sao_Paulo	8630330696303481214
-10.95817	-38.79084	Tucano	BR	America/Bahia	3590433799317661941
-33.75881	150.99292	Baulkham Hills	AU	Australia/Sydney	3590433799317661651
7.06273	-1.4001	Mampong	GH	Africa/Accra	8630330696303481792
45.99194	29.41824	Artsyz	UA	Europe/Kyiv	359043379931766825
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	3590433799317661362
50.598427	13.610242	Litvínov	CZ	Europe/Prague	3590433799317661826
39.72943	-104.83192	Aurora	US	America/Denver	863033069630348313
39.33427	-76.43941	Middle River	US	America/New_York	3590433799317662014
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	3590433799317662097
35.20889	111.73861	Changzhi	CN	Asia/Shanghai	8630330696303481743
55.85	37.56667	Likhobory	RU	Europe/Moscow	8630330696303481578
7.65649	4.92235	Efon-Alaaye	NG	Africa/Lagos	3590433799317662345
10.13361	124.84472	Maasin	PH	Asia/Manila	3590433799317661511
37.13548	-3.67029	Las Gabias	ES	Europe/Madrid	359043379931766320
48.98693	2.44892	Gonesse	FR	Europe/Paris	863033069630348222
16.06213	76.0586	Hungund	IN	Asia/Kolkata	863033069630348081
51.65	-0.2	Barnet	GB	Europe/London	8630330696303481610
22.10194	85.37752	Barbil	IN	Asia/Kolkata	3590433799317662352
10.66668	-61.51889	Port of Spain	TT	America/Port_of_Spain	359043379931766718
50.5107	18.30056	Strzelce Opolskie	PL	Europe/Warsaw	3590433799317661719
-34.28853	146.05093	Griffith	AU	Australia/Sydney	8630330696303482014
55.62047	37.49338	Tyoply Stan	RU	Europe/Moscow	863033069630348172
30.16688	-96.39774	Brenham	US	America/Chicago	863033069630348727
-22.57306	-47.1725	Artur Nogueira	BR	America/Sao_Paulo	8630330696303481313
38.54491	-121.74052	Davis	US	America/Los_Angeles	359043379931766528
51.42708	-0.91979	Lower Earley	GB	Europe/London	8630330696303481909
3.8801	-77.03116	Buenaventura	CO	America/Bogota	359043379931766338
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	3590433799317661990
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	863033069630348479
-21.15	46.58333	Ikalamavony	MG	Indian/Antananarivo	3590433799317661404
22.98212	-80.58556	Corralillo	CU	America/Havana	3590433799317661719
10.63504	-85.43772	Liberia	CR	America/Costa_Rica	359043379931766015
44.43579	26.01649	Sector 6	RO	Europe/Bucharest	359043379931766197
53.59782	34.33825	Dyat‚Äôkovo	RU	Europe/Moscow	863033069630348958
36.33011	138.89585	Annaka	JP	Asia/Tokyo	863033069630348586
43.82634	144.09638	Motomachi	JP	Asia/Tokyo	863033069630348065
7.06273	-1.4001	Mampong	GH	Africa/Accra	863033069630348248
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	8630330696303481917
52.68333	0.93333	East Dereham	GB	Europe/London	863033069630348289
49.195061	16.606836	Brno	CZ	Europe/Prague	359043379931766916
13.65805	102.56365	Paoy Paet	KH	Asia/Phnom_Penh	359043379931766148
5.4709	100.24529	Batu Feringgi	MY	Asia/Kuala_Lumpur	3590433799317662014
34.14251	-118.25508	Glendale	US	America/Los_Angeles	8630330696303481487
46.18396	6.10237	Onex	CH	Europe/Zurich	3590433799317662253
48.06919	11.37703	Gauting	DE	Europe/Berlin	8630330696303481636
51.40148	-1.32471	Newbury	GB	Europe/London	8630330696303482113
47.92526	-97.03285	Grand Forks	US	America/Chicago	863033069630348404
35	136.51667	Komono	JP	Asia/Tokyo	359043379931766478
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	8630330696303481354
50.20528	19.27498	Jaworzno	PL	Europe/Warsaw	359043379931766999
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	359043379931766015
51.20219	7.36027	Radevormwald	DE	Europe/Berlin	8630330696303481263
25.87498	86.59611	Saharsa	IN	Asia/Kolkata	3590433799317662246
42.24113	-88.3162	Crystal Lake	US	America/Chicago	3590433799317662444
33.03699	-117.29198	Encinitas	US	America/Los_Angeles	8630330696303481248
36.65	138.31667	Suzaka	JP	Asia/Tokyo	3590433799317661008
53.7446	-0.33525	Kingston upon Hull	GB	Europe/London	3590433799317662253
40.72371	-73.95097	Greenpoint	US	America/New_York	359043379931766072
6.33444	124.95278	Tupi	PH	Asia/Manila	3590433799317661495
51.78771	56.36091	Saraktash	RU	Asia/Yekaterinburg	863033069630348750
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	3590433799317662071
23.0072	-82.4017	Boyeros	CU	America/Havana	359043379931766064
13.73417	-89.71472	Sonzacate	SV	America/El_Salvador	359043379931766304
51.40148	-1.32471	Newbury	GB	Europe/London	359043379931766478
23.07492	88.28637	Pandua	IN	Asia/Kolkata	3590433799317662378
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	3590433799317662444
-1.26753	116.82887	Balikpapan	ID	Asia/Makassar	8630330696303482006
36.08497	9.37082	Siliana	TN	Africa/Tunis	3590433799317661404
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	8630330696303481503
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	359043379931766395
-25.42778	-49.27306	Curitiba	BR	America/Sao_Paulo	8630330696303482360
39.33427	-76.43941	Middle River	US	America/New_York	3590433799317662246
33.08014	-83.2321	Milledgeville	US	America/New_York	3590433799317662170
28.92694	78.23456	Bachhraon	IN	Asia/Kolkata	3590433799317662204
27.85	112.9	Xiangtan	CN	Asia/Shanghai	3590433799317662410
38.06084	-97.92977	Hutchinson	US	America/Chicago	863033069630348024
41.50343	-74.01042	Newburgh	US	America/New_York	863033069630348511
52.09	5.23333	Zeist	NL	Europe/Amsterdam	3590433799317661917
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	3590433799317661057
52.09	5.23333	Zeist	NL	Europe/Amsterdam	3590433799317662246
50.64336	7.2278	Bad Honnef	DE	Europe/Berlin	863033069630348545
-33.88096	151.07986	Strathfield	AU	Australia/Sydney	8630330696303482378
40.87363	14.34085	Volla	IT	Europe/Rome	8630330696303482121
3.11988	35.59642	Lodwar	KE	Africa/Nairobi	359043379931766650
-25.54073	152.70493	Maryborough	AU	Australia/Brisbane	359043379931766601
53.53333	-7.35	An Muileann gCearr	IE	Europe/Dublin	359043379931766486
30.76468	74.12286	Kanganpur	PK	Asia/Karachi	8630330696303481990
53.93361	37.92792	Kireyevsk	RU	Europe/Moscow	8630330696303482089
-4.42472	-41.45861	Pedro II	BR	America/Fortaleza	3590433799317661693
23.0072	-82.4017	Boyeros	CU	America/Havana	359043379931766643
-33.79176	151.08057	Eastwood	AU	Australia/Sydney	3590433799317662345
35.25064	-91.73625	Searcy	US	America/Chicago	3590433799317661750
53.83333	-2.98333	Poulton-le-Fylde	GB	Europe/London	8630330696303481305
-17.74431	-48.62789	Caldas Novas	BR	America/Sao_Paulo	359043379931766429
33.93113	-117.54866	Norco	US	America/Los_Angeles	359043379931766908
48.86667	2.08333	Marly-le-Roi	FR	Europe/Paris	359043379931766148
53.6052	10.03988	Barmbek-Nord	DE	Europe/Berlin	8630330696303482428
50.7236	-3.52751	Exeter	GB	Europe/London	8630330696303482089
50.88506	4.07601	Denderleeuw	BE	Europe/Brussels	8630330696303482451
60.97944	76.92421	Izluchinsk	RU	Asia/Yekaterinburg	359043379931766668
53.46506	-1.47217	Chapletown	GB	Europe/London	359043379931766775
44.92801	4.8951	Valence	FR	Europe/Paris	3590433799317661438
37.05944	37.3825	Gaziantep	TR	Europe/Istanbul	8630330696303481495
44.80477	-0.59543	Talence	FR	Europe/Paris	863033069630348545
29.84576	-90.10674	Estelle	US	America/Chicago	3590433799317661552
-2.68333	33	Usagara	TZ	Africa/Dar_es_Salaam	359043379931766270
37.71715	-122.40433	Visitacion Valley	US	America/Los_Angeles	8630330696303481677
43.83125	5.03586	Cavaillon	FR	Europe/Paris	3590433799317661313
40.55851	17.80774	Mesagne	IT	Europe/Rome	3590433799317662204
29.65163	-82.32483	Gainesville	US	America/New_York	3590433799317662253
34.63915	-120.45794	Lompoc	US	America/Los_Angeles	863033069630348156
53.53041	43.67663	Nizhniy Lomov	RU	Europe/Moscow	359043379931766973
26.18924	-98.15529	San Juan	US	America/Chicago	8630330696303482345
49.88307	-119.48568	Kelowna	CA	America/Vancouver	3590433799317661347
15.79408	104.1451	Yasothon	TH	Asia/Bangkok	3590433799317662071
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	863033069630348867
-14.66463	-52.35558	Nova Xavantina	BR	America/Cuiaba	8630330696303481362
35.74788	-95.36969	Muskogee	US	America/Chicago	3590433799317661214
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	8630330696303481271
33.14447	47.3799	Darreh Shahr	IR	Asia/Tehran	8630330696303481008
39.71734	-74.96933	Sicklerville	US	America/New_York	3590433799317661149
33.98154	-81.23621	Lexington	US	America/New_York	3590433799317662246
30.35028	112.19028	Jingzhou	CN	Asia/Shanghai	3590433799317661685
7.83389	-72.47417	Villa del Rosario	CO	America/Bogota	863033069630348800
22.98212	-80.58556	Corralillo	CU	America/Havana	8630330696303482220
49.97704	9.15214	Aschaffenburg	DE	Europe/Berlin	8630330696303482147
22.49396	-105.36369	Acaponeta	MX	America/Mazatlan	359043379931766866
16.06213	76.0586	Hungund	IN	Asia/Kolkata	8630330696303482493
37.56667	140.11667	Inawashiro	JP	Asia/Tokyo	359043379931766023
33.42585	-6.00137	Oulmes	MA	Africa/Casablanca	8630330696303482261
53.46506	-1.47217	Chapletown	GB	Europe/London	8630330696303482287
35	136.51667	Komono	JP	Asia/Tokyo	8630330696303482469
50.073658	14.418540	Praha	CZ	Europe/Prague	3590433799317662246
50.7236	-3.52751	Exeter	GB	Europe/London	3590433799317661891
39.00622	-77.4286	Sterling	US	America/New_York	359043379931766502
42.35843	-71.05977	Boston	US	America/New_York	8630330696303482253
32.54278	111.50861	Danjiangkou	CN	Asia/Shanghai	3590433799317662444
-1.26424	104.09701	Simpang	ID	Asia/Jakarta	863033069630348123
44.22639	22.53083	Negotin	RS	Europe/Belgrade	359043379931766536
29.65163	-82.32483	Gainesville	US	America/New_York	863033069630348032
34.75856	136.13108	Ueno-ebisumachi	JP	Asia/Tokyo	8630330696303482378
41.80753	-87.65644	New City	US	America/Chicago	8630330696303481289
30.17746	-81.38758	Palm Valley	US	America/New_York	359043379931766361
44.59445	11.04979	Castelfranco Emilia	IT	Europe/Rome	3590433799317662055
47.76232	-122.2054	Bothell	US	America/Los_Angeles	8630330696303481644
32.50611	120.14278	Jiangyan	CN	Asia/Shanghai	359043379931766262
-1.6	103.61667	Jambi City	ID	Asia/Jakarta	8630330696303481222
55.54028	89.20083	Sharypovo	RU	Asia/Krasnoyarsk	3590433799317661123
41.09246	45.36561	Qazax	AZ	Asia/Baku	8630330696303481438
42.67164	14.01481	Roseto degli Abruzzi	IT	Europe/Rome	359043379931766148
51.65333	5.2875	Vught	NL	Europe/Amsterdam	8630330696303481073
3.7278	98.6738	Labuhan Deli	ID	Asia/Jakarta	3590433799317661164
-0.71667	-48.52333	Soure	BR	America/Belem	8630330696303482121
47.38093	-122.23484	Kent	US	America/Los_Angeles	8630330696303482220
8.48714	-13.2356	Freetown	SL	Africa/Freetown	3590433799317661610
5.90702	116.10146	Donggongon	MY	Asia/Kuching	359043379931766536
20.88197	85.83334	Bhuban	IN	Asia/Kolkata	3590433799317661750
18.03496	-66.8499	Yauco	PR	America/Puerto_Rico	359043379931766916
55.85	37.56667	Likhobory	RU	Europe/Moscow	8630330696303482360
43.35071	46.10925	Gudermes	RU	Europe/Moscow	863033069630348289
10.13361	124.84472	Maasin	PH	Asia/Manila	8630330696303481479
32.17629	75.06583	Fazilpur	PK	Asia/Karachi	359043379931766072
54.84444	38.16694	Kashira	RU	Europe/Moscow	359043379931766403
56.11281	69.49015	Ishim	RU	Asia/Yekaterinburg	359043379931766130
-3.20333	-52.20639	Altamira	BR	America/Santarem	8630330696303482030
7.57944	-8.53778	New Yekepa	LR	Africa/Monrovia	359043379931766908
54.03876	43.91385	Kovylkino	RU	Europe/Moscow	863033069630348651
35	136.51667	Komono	JP	Asia/Tokyo	3590433799317661271
54.48147	53.47103	Oktyabr‚Äôskiy	RU	Asia/Yekaterinburg	863033069630348339
41.09822	120.74792	Nanpiao	CN	Asia/Shanghai	359043379931766353
41.14676	-73.49484	New Canaan	US	America/New_York	359043379931766502
51.955	5.22778	Culemborg	NL	Europe/Amsterdam	8630330696303482154
13.48082	-86.58208	Somoto	NI	America/Managua	359043379931766833
39.78504	-85.76942	Greenfield	US	America/Indiana/Indianapolis	863033069630348156
34.85	117.33333	Taozhuang	CN	Asia/Shanghai	3590433799317661545
15.58552	102.42587	Bua Yai	TH	Asia/Bangkok	3590433799317661503
36.61954	4.08282	Beni Douala	DZ	Africa/Algiers	359043379931766049
46.32374	-120.00865	Sunnyside	US	America/Los_Angeles	8630330696303482428
14.53767	46.83187	Ataq	YE	Asia/Aden	359043379931766908
54.52156	9.5586	Schleswig	DE	Europe/Berlin	8630330696303481818
39.00622	-77.4286	Sterling	US	America/New_York	3590433799317661743
48.49144	9.20427	Reutlingen	DE	Europe/Berlin	359043379931766981
36.20829	-115.98391	Pahrump	US	America/Los_Angeles	8630330696303482402
51.168	7.973	Finnentrop	DE	Europe/Berlin	3590433799317661263
43.86682	-79.2663	Markham	CA	America/Toronto	8630330696303482048
35.89972	14.51472	Valletta	MT	Europe/Malta	863033069630348339
50.86079	17.4674	Brzeg	PL	Europe/Warsaw	359043379931766577
49.738430	13.373637	Plzeň	CZ	Europe/Prague	359043379931766080
23.9028	89.11943	Kushtia	BD	Asia/Dhaka	863033069630348396
42.50729	1.53414	les Escaldes	AD	Europe/Andorra	8630330696303482014
54.39635	24.04142	Alytus	LT	Europe/Vilnius	3590433799317661289
42.30865	-83.48216	Canton	US	America/Detroit	359043379931766742
-4.83	29.65806	Mwandiga	TZ	Africa/Dar_es_Salaam	8630330696303481529
52.47774	10.5511	Gifhorn	DE	Europe/Berlin	8630330696303481958
50.76306	-1.29772	Cowes	GB	Europe/London	8630330696303481388
43.11667	1.6	Pamiers	FR	Europe/Paris	863033069630348701
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	359043379931766338
41.24264	16.50104	Bisceglie	IT	Europe/Rome	863033069630348792
41.1053	-7.32097	Custoias	PT	Europe/Lisbon	863033069630348933
55.25	24.75	Ukmerge	LT	Europe/Vilnius	8630330696303482063
0.51667	101.44167	Pekanbaru	ID	Asia/Jakarta	3590433799317662287
35.61452	-88.81395	Jackson	US	America/Chicago	3590433799317661628
12.18441	18.69303	Mongo	TD	Africa/Ndjamena	8630330696303481230
18.65297	-72.09391	Thomazeau	HT	America/Port-au-Prince	3590433799317661388
51.40148	-1.32471	Newbury	GB	Europe/London	8630330696303482261
17.06542	-96.72365	Oaxaca	MX	America/Mexico_City	3590433799317662089
49.593777	17.250879	Olomouc	CZ	Europe/Prague	863033069630348271
19.30157	72.85107	Bhayandar	IN	Asia/Kolkata	3590433799317661289
50.9803	11.32903	Weimar	DE	Europe/Berlin	863033069630348479
-7.73379	113.69785	Besuki	ID	Asia/Jakarta	8630330696303482477
25.87972	-97.50417	Heroica Matamoros	MX	America/Matamoros	359043379931766189
20.74122	-100.44843	Santa Rosa Jauregui	MX	America/Mexico_City	3590433799317661164
20.28527	-103.42897	Jocotepec	MX	America/Mexico_City	359043379931766064
40.64621	-73.97069	Kensington	US	America/New_York	359043379931766072
32.54044	-82.90375	Dublin	US	America/New_York	863033069630348479
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	359043379931766908
8.88649	2.59753	Tchaourou	BJ	Africa/Porto-Novo	863033069630348651
4.94273	15.87735	Carnot	CF	Africa/Bangui	359043379931766874
22.19303	88.18466	Diamond Harbour	IN	Asia/Kolkata	863033069630348305
51.65	-0.2	Barnet	GB	Europe/London	359043379931766213
24.41288	76.56719	Aklera	IN	Asia/Kolkata	863033069630348180
19.32889	-99.32556	San Lorenzo Acopilco	MX	America/Mexico_City	3590433799317661115
0.49113	29.47306	Beni	CD	Africa/Lubumbashi	3590433799317661198
37.73222	115.70111	Hengshui	CN	Asia/Shanghai	3590433799317662493
33.95015	-118.03917	South Whittier	US	America/Los_Angeles	3590433799317661115
-26.22861	-52.67056	Pato Branco	BR	America/Sao_Paulo	359043379931766635
37.35813	-6.03731	San Juan de Aznalfarache	ES	Europe/Madrid	3590433799317661537
35.06544	1.04945	Frenda	DZ	Africa/Algiers	359043379931766395
41.85059	-87.882	Westchester	US	America/Chicago	8630330696303482097
-2.13404	-79.59415	Milagro	EC	America/Guayaquil	8630330696303482188
58.1908	40.17171	Danilov	RU	Europe/Moscow	3590433799317662279
-4.16694	-40.7475	Guaraciaba do Norte	BR	America/Fortaleza	359043379931766783
22.88783	84.13864	Jashpurnagar	IN	Asia/Kolkata	3590433799317661073
49.952431	15.268654	Kutná Hora	CZ	Europe/Prague	3590433799317662279
34.81667	137.4	Toyokawa	JP	Asia/Tokyo	3590433799317661867
42.8334	-80.38297	Norfolk County	CA	America/Toronto	359043379931766668
13.48082	-86.58208	Somoto	NI	America/Managua	3590433799317661941
26.9423	68.11759	Tharu Shah	PK	Asia/Karachi	3590433799317662113
50.9803	11.32903	Weimar	DE	Europe/Berlin	3590433799317662311
-27.4338	-65.61427	Aguilares	AR	America/Argentina/Tucuman	3590433799317661297
41.27194	123.17306	Liaoyang	CN	Asia/Shanghai	863033069630348974
34.86472	117.55417	Zaozhuang	CN	Asia/Shanghai	359043379931766742
51.40148	-1.32471	Newbury	GB	Europe/London	8630330696303481461
35.88264	-80.08199	Thomasville	US	America/New_York	3590433799317661552
7.62789	4.74161	Ilesa	NG	Africa/Lagos	8630330696303482006
-22.92306	-53.13722	Loanda	BR	America/Sao_Paulo	3590433799317661396
-28.44917	-52.2	Marau	BR	America/Sao_Paulo	359043379931766528
48.52961	12.16179	Landshut	DE	Europe/Berlin	3590433799317661032
53.0233	-1.48119	Belper	GB	Europe/London	3590433799317661180
19.64745	-102.04897	Paracho de Verduzco	MX	America/Mexico_City	3590433799317661842
40.65995	-111.99633	Kearns	US	America/Denver	863033069630348701
27.34089	117.4831	Shaowu	CN	Asia/Shanghai	3590433799317662303
45.73333	4.91667	Bron	FR	Europe/Paris	3590433799317662105
29.53885	-95.44744	Fresno	US	America/Chicago	359043379931766122
49.144482	15.006139	Jindřichův Hradec	CZ	Europe/Prague	8630330696303481057
