ts	imei	mwra	p.android.packageinstaller	p.android.settings	p.android.documentsui	p.android.chrome	p.android.gm	p.system	p.android.externalstorage	p.android.vending	p.process.gapps	p.google	p.browser.provider	p.android.defcontainer	p.dogalize	p.olauncher	p.simulator	p.inputmethod.latin	p.android.gms	p.notifier	p.katana	p.gms.persistent
2018-05-15 11:53:00	3590433799317662139	1.00000	13.00537	6.99257	9.87356	13.87223	10.35623	15.40318	11.00483	0.00022	51.30772	50.36078	35.04741	45.14677	2.81154	39.02890	76.16881	3.92684	84.92923	1.35802	13.48098	0.93050
2018-05-15 11:54:00	8630330696303481578	0.00000	12.84126	14.22348	10.98286	8.37619	12.56868	10.35665	8.35009	0.00018	85.71270	34.84425	26.70329	58.92513	66.24219	65.46541	94.99275	38.03656	94.62210	13.50749	62.95796	77.77626
2018-05-15 11:55:00	359043379931766775	0.00000	9.19742	10.99399	11.47603	10.85379	12.58556	15.01293	15.46606	0.01320	68.61499	59.48945	62.31031	55.74231	96.49583	26.39234	81.01857	96.11174	84.44594	52.77060	49.19095	24.19835
2018-05-15 11:56:00	359043379931766783	1.00000	11.22117	12.50338	10.99622	5.91603	12.85663	10.51020	13.42534	0.26023	26.98340	68.42841	54.32724	54.56927	3.40651	89.37895	97.79940	14.38174	33.01806	25.02511	87.84024	17.90225
2018-05-15 11:57:00	3590433799317661859	1.00000	12.19621	15.03232	12.39132	6.31798	14.36340	9.32160	7.32481	0.00010	65.97303	55.95321	36.22184	67.28503	0.64002	2.87319	94.57955	62.36883	43.36018	68.06967	75.72918	80.46001
2018-05-15 11:58:00	3590433799317661248	1.00000	13.54152	10.12814	6.43698	9.11430	14.49129	6.11265	15.20480	0.00900	48.16714	43.14344	59.44969	32.53312	31.58366	88.71198	4.27612	23.27932	58.87690	40.21022	13.50630	14.06201
2018-05-15 11:59:00	8630330696303482428	1.00000	11.12779	14.82447	8.34732	9.34254	10.37973	9.58576	11.03268	0.02426	26.14255	39.76009	63.53892	32.43713	41.50751	62.87330	67.65602	79.97086	93.97320	35.07271	99.64855	6.72486
2018-05-15 12:00:00	3590433799317662238	1.00000	9.74297	11.11291	12.03178	11.66096	12.81447	9.58466	9.03845	0.00014	50.33993	19.23855	29.92943	69.03562	64.83767	34.73756	64.85110	53.46780	26.21446	16.93203	40.30692	38.85838
2018-05-15 12:01:00	3590433799317661719	1.00000	11.35732	12.99607	15.44925	7.17552	13.04027	7.70338	8.53740	0.00007	44.68091	45.78580	54.36896	39.61341	98.63241	48.03474	10.20047	48.24526	14.57885	23.62757	80.29726	90.60279
2018-05-15 12:02:00	359043379931766742	0.00000	12.26065	6.34246	7.86696	12.87213	13.54987	12.40884	13.63205	0.00037	58.76397	59.41148	52.36380	32.59504	20.27605	7.78397	79.96166	70.83198	22.82363	47.95629	85.38238	57.67123
2018-05-15 12:03:00	3590433799317662303	0.00000	8.47520	15.11120	7.62137	8.79610	10.37691	9.29860	12.61759	0.00315	40.36985	37.30849	54.55734	49.08268	94.09421	67.24697	80.35599	11.91847	79.07976	13.55417	74.83170	79.59460
2018-05-15 12:04:00	359043379931766973	1.00000	10.01218	12.80259	12.97804	7.46666	10.03199	7.67897	9.81743	0.00034	55.02669	49.37546	77.06274	49.37226	71.04292	24.84323	61.12902	54.46496	57.85775	85.12980	99.94482	74.14176
2018-05-15 12:05:00	8630330696303482352	1.00000	11.03985	12.75999	13.61092	6.57634	13.65930	10.10979	12.64971	0.18385	44.60996	37.88542	63.63551	18.17110	47.97182	97.57406	35.54794	78.48106	28.01105	11.70414	3.77883	35.14701
2018-05-15 12:06:00	359043379931766999	0.00000	11.53994	6.43059	5.85940	11.52546	16.16263	14.94736	16.17844	0.00135	46.69615	49.71327	47.50068	14.95789	35.07881	23.61971	96.70392	34.45874	44.72625	18.33276	54.58787	40.76899
2018-05-15 12:07:00	3590433799317661263	1.00000	12.65130	15.17715	8.49066	6.82504	12.60781	8.48590	11.86885	0.00027	40.94174	33.46225	60.43745	42.19720	23.41562	70.09695	72.90086	17.99637	71.16658	29.14845	25.21813	49.28184
2018-05-15 12:08:00	8630330696303481420	1.00000	17.30685	13.65006	13.61153	5.70072	11.53010	10.76064	11.84135	0.02946	48.15623	40.57043	50.98392	52.42744	49.00346	99.23007	8.37247	31.89966	67.90059	47.51329	22.22729	20.15212
2018-05-15 12:09:00	8630330696303481073	0.00000	11.19513	8.39214	10.79369	11.83669	14.35448	13.22964	12.90535	0.00048	44.61285	27.09686	35.24506	55.66102	54.84519	11.82375	77.33672	19.71967	10.04610	17.54977	12.80411	81.06944
2018-05-15 12:10:00	8630330696303481446	0.00000	10.59937	9.52424	7.88282	10.05181	9.91087	12.91263	11.24804	0.00019	53.39475	73.30317	51.87763	48.53191	47.25125	67.88668	10.28342	0.02879	12.05411	91.94897	0.58432	32.45420
2018-05-15 12:11:00	3590433799317661917	1.00000	10.67296	10.16993	11.13638	5.53873	13.52638	6.78021	6.92916	0.00007	38.95245	50.81841	50.12145	46.21575	20.74129	96.58517	87.09388	44.14652	87.51476	48.07167	30.67720	16.36738
2018-05-15 12:12:00	8630330696303482394	1.00000	8.77259	10.63475	15.91804	10.12702	11.94967	6.42282	9.69567	0.00166	54.98034	54.93564	59.12480	49.60641	11.07821	99.99770	12.21456	37.21384	49.17517	15.55432	17.83887	59.60857
2018-05-15 12:13:00	8630330696303481909	0.00000	12.71895	10.00135	8.48887	13.29265	15.33354	11.69400	14.06039	0.00037	49.34702	23.67357	46.16605	45.27849	76.67094	36.16047	94.19188	93.17509	3.73358	24.75063	78.77326	60.03066
2018-05-15 12:14:00	3590433799317661297	1.00000	14.22295	14.48311	14.22144	12.23232	14.64696	10.95752	11.72495	0.00008	70.64816	34.26639	75.28847	58.67575	48.22311	36.21738	63.94538	77.26769	50.09768	51.04576	29.09404	36.75625
2018-05-15 12:15:00	359043379931766619	0.00000	10.85645	10.50696	12.50397	8.86670	16.86215	10.25390	15.20835	0.01709	65.54627	46.33947	40.59391	17.18120	82.08039	64.07468	66.86381	13.63283	74.98322	32.68631	15.16837	18.66776
2018-05-15 12:16:00	3590433799317661214	1.00000	10.20934	12.86324	6.84670	10.14838	9.88375	9.63724	13.88958	0.00140	37.29648	29.81502	63.41304	51.57275	60.08773	80.51490	17.19425	92.87645	42.64018	72.49703	42.41527	81.70055
2018-05-15 12:17:00	359043379931766155	0.00000	17.39088	6.98188	4.39662	6.15786	5.98928	16.58195	9.10855	0.00023	32.49857	28.92849	68.74120	44.57609	96.49244	8.30397	88.60745	57.55087	4.73094	62.76777	28.41449	0.67946
2018-05-15 12:18:00	3590433799317662428	1.00000	11.87262	11.93112	15.90011	9.40172	13.44032	7.03175	9.24943	0.00007	61.16082	62.24646	39.02761	39.57707	28.54964	81.74604	14.25886	14.41781	72.51146	76.59636	83.59738	47.60617
2018-05-15 12:19:00	8630330696303481198	1.00000	8.82445	16.43113	8.63032	7.65469	13.43604	15.03542	8.89578	0.00089	56.55892	33.56936	43.92948	22.49632	16.99451	34.08769	13.67365	32.58253	67.92135	16.62006	99.64358	25.43295
2018-05-15 12:20:00	8630330696303481925	1.00000	10.22559	15.04605	11.03567	5.35223	10.20811	11.00911	8.82558	0.00016	58.07169	31.89001	55.23507	54.04225	35.77032	30.24707	6.50323	82.95985	84.84037	49.63053	67.01895	63.22331
2018-05-15 12:21:00	8630330696303481354	0.00000	12.55722	7.39520	6.60090	9.41374	9.75542	14.43479	12.65310	0.03900	56.04088	54.00741	59.65961	45.07251	11.73506	30.21339	24.65311	2.86907	55.61358	68.03712	1.99026	65.69003
2018-05-15 12:22:00	8630330696303482121	0.00000	10.68028	7.77108	9.35997	7.20440	11.26056	11.42028	16.43134	0.00050	47.02279	57.05573	21.27365	45.82598	98.36022	74.74661	0.89533	27.72639	45.80497	51.79293	7.37859	64.57653
2018-05-15 12:23:00	8630330696303481958	1.00000	10.90293	14.30913	11.32558	7.83573	12.58255	10.28187	6.98580	0.00159	31.49909	68.51165	42.75586	43.05212	77.95412	13.69108	5.71730	87.27129	81.66098	49.92974	98.22745	52.49911
2018-05-15 12:24:00	8630330696303482055	0.00000	12.58845	11.31446	7.47408	13.28320	13.77028	11.34213	14.41822	0.00303	56.81526	60.27634	60.50543	50.67138	34.71570	16.89006	20.02677	2.35656	52.52349	99.65643	11.60020	96.05816
2018-05-15 12:25:00	8630330696303481446	0.00000	12.80109	10.13408	11.39797	9.73489	11.12301	14.39968	13.85423	0.00944	51.84882	47.62179	29.40341	67.59629	26.45865	17.65681	10.91990	0.09008	74.25440	92.26056	74.40326	76.52168
2018-05-15 12:26:00	3590433799317662170	0.00000	9.72432	13.17441	9.65610	8.11523	12.10042	8.75335	12.81854	0.01152	47.36750	53.43437	59.18447	44.41877	49.40009	21.49598	0.18498	8.67212	17.48469	33.70676	71.04687	53.70166
2018-05-15 12:27:00	8630330696303482394	1.00000	8.03955	10.57331	10.63565	7.98622	12.22566	7.49491	9.27269	0.00072	38.09084	63.04188	24.72790	62.13654	7.99623	75.34675	73.76677	54.22497	68.74721	36.06267	32.86802	45.87500
2018-05-15 12:28:00	863033069630348107	0.00000	12.89840	8.77163	11.12009	10.80353	9.36134	12.82106	15.07954	0.04865	50.42322	61.73304	58.50537	45.59605	88.01020	29.05268	42.61813	66.88788	99.70507	40.34352	59.96549	54.34134
2018-05-15 12:29:00	3590433799317662261	1.00000	9.54137	13.16499	12.72274	10.56487	15.31370	11.31444	10.00255	0.00020	48.36889	34.38541	40.35966	40.76344	80.66762	28.61792	81.96639	18.99947	19.27070	40.15258	88.81967	2.07746
2018-05-15 12:30:00	3590433799317662220	0.00000	8.35455	11.80127	14.91960	15.20484	15.43692	7.66091	10.73061	0.01215	48.15453	46.36904	52.87785	63.58726	52.76621	5.27861	9.85507	23.05745	13.28592	24.99596	18.24265	39.53320
2018-05-15 12:31:00	8630330696303481073	0.00000	8.00237	11.90312	13.84185	14.09928	16.99573	10.34954	12.17830	0.00040	37.65130	52.64164	59.57550	63.32559	33.04174	96.64243	89.65461	46.63871	61.16587	69.83258	40.66648	35.17348
2018-05-15 12:32:00	8630330696303481370	0.00000	15.24323	12.39283	8.53117	12.18924	11.38004	15.90390	15.56969	0.00021	44.04952	29.49092	72.84688	38.74121	30.40268	17.58677	81.70859	86.91924	33.61453	26.76732	99.24634	62.50290
2018-05-15 12:33:00	3590433799317661966	0.00000	10.18976	10.38291	8.09262	9.33411	8.87079	9.15586	14.55696	0.00567	49.55377	52.57033	44.65241	28.90658	13.99860	11.14514	10.54031	92.06678	81.47643	7.92363	13.73821	15.13075
2018-05-15 12:34:00	3590433799317662279	0.00000	13.19439	8.82184	8.46056	11.55655	12.84068	12.07996	14.76428	0.00005	51.47439	22.11273	35.02635	41.46677	27.96220	82.19288	94.39400	5.43481	34.12212	69.97858	9.34073	55.77952
2018-05-15 12:35:00	863033069630348677	1.00000	10.88356	13.79269	11.59588	6.91701	13.68070	11.84066	10.05833	0.54550	42.37046	47.52450	40.56916	50.98631	83.10855	21.27684	5.42049	72.51565	27.48664	52.25479	5.36436	13.82751
2018-05-15 12:36:00	8630330696303482055	0.00000	8.25063	13.28499	8.84980	7.96122	14.40722	10.41024	6.10424	0.00130	47.72778	46.12138	55.90064	34.97729	40.68719	16.82766	29.77577	38.64070	79.47792	55.01601	79.56923	92.08842
2018-05-15 12:37:00	8630330696303482378	1.00000	8.40787	12.77377	15.44562	9.00201	9.36203	6.74489	8.50736	0.00053	42.87704	60.21688	39.01525	41.98246	57.68810	71.95103	40.68411	62.77679	64.13227	53.54345	97.26025	27.29110
2018-05-15 12:38:00	3590433799317661321	1.00000	15.77238	15.47407	13.30496	7.79302	11.04017	7.53353	14.48031	0.00667	54.87531	42.08192	45.88158	29.66002	13.58438	25.04448	24.72567	98.65109	97.02240	90.80222	62.71334	57.98416
2018-05-15 12:39:00	8630330696303481123	0.00000	12.80689	9.93622	8.74789	10.08140	13.91162	10.47719	13.59899	0.03193	53.50418	61.85635	30.98718	46.81387	10.27889	13.09737	96.47065	69.58932	18.23869	90.75216	53.09483	87.76006
2018-05-15 12:40:00	3590433799317661628	1.00000	11.22190	15.25339	5.92636	10.72739	8.43367	10.60910	12.58753	0.00016	46.06542	26.92396	46.99496	39.40165	36.16629	25.43207	87.53240	44.36072	27.82739	66.71842	17.86349	26.07798
2018-05-15 12:41:00	3590433799317661776	1.00000	14.88703	12.79041	8.57604	8.56315	12.73251	8.57958	14.14035	0.00434	70.01799	47.86307	44.67366	44.80940	26.10928	11.84694	92.01633	17.54753	19.21646	72.73446	8.42687	93.07758
2018-05-15 12:42:00	3590433799317662121	1.00000	13.12618	12.06625	13.12686	8.17889	11.14055	6.06490	18.78707	0.02451	67.46248	47.10054	39.68466	42.39735	38.92583	21.02955	92.21636	51.97359	74.67070	54.23476	81.74541	21.74642
2018-05-15 12:43:00	359043379931766718	1.00000	12.70516	13.62769	6.47559	9.46048	12.04260	10.41750	11.26800	0.00343	62.68658	40.63243	36.29402	50.41735	34.64315	24.07348	34.56653	1.51297	67.56913	44.34468	41.96013	67.64663
2018-05-15 12:44:00	3590433799317661867	1.00000	7.92259	15.86603	10.68209	11.76219	13.91230	12.75041	6.85840	0.03126	41.17092	48.39325	56.90426	50.96473	54.62314	28.66399	76.93294	15.10959	74.16883	73.35877	95.23861	77.51033
2018-05-15 12:45:00	359043379931766320	1.00000	6.67972	14.26208	9.16013	7.90075	12.84119	7.73288	12.44493	0.00963	54.63588	39.72829	34.17388	65.66953	51.80683	65.66232	17.00433	45.50587	4.18687	77.73590	63.24730	35.65112
2018-05-15 12:46:00	3590433799317661123	1.00000	12.09384	11.03609	7.11752	10.11427	15.54178	9.43843	12.16964	0.00027	54.37312	48.32818	68.26852	55.58962	47.71069	30.55031	0.50315	88.00853	46.48237	34.51723	93.53219	88.33694
2018-05-15 12:47:00	863033069630348339	1.00000	16.03146	11.15953	8.31090	8.50348	13.53480	5.58476	15.54405	0.01297	34.31950	42.03689	21.44059	55.23384	68.21360	28.78525	88.49395	83.96195	93.11127	32.02480	38.83766	14.09696
2018-05-15 12:48:00	359043379931766213	1.00000	8.17696	12.97899	13.53715	8.31178	12.58590	9.47780	8.19723	0.00124	53.39173	48.85535	25.99272	52.60311	74.53138	28.74415	96.97260	29.51355	21.76576	56.91983	21.57046	21.81116
2018-05-15 12:49:00	359043379931766338	0.00000	12.74968	8.69772	9.12687	14.84179	16.16267	12.61624	11.68223	0.00132	38.65786	40.16973	63.18324	76.23909	72.31976	80.46346	38.80057	97.35695	95.57257	15.52317	10.95001	6.65550
2018-05-15 12:50:00	8630330696303482345	1.00000	9.42655	14.70544	15.94416	8.18256	10.72917	8.28804	8.13605	0.00013	64.95668	35.00033	37.80569	58.66577	75.33524	99.68416	32.54502	78.54048	85.33243	89.23182	62.97496	82.45887
2018-05-15 12:51:00	8630330696303481156	0.00000	11.44151	15.54809	4.78712	11.37984	9.07897	9.98893	11.21051	0.00311	49.67444	54.95634	32.94409	19.09862	13.18164	19.50770	20.99766	5.42601	26.21652	80.33581	37.70340	23.91822
2018-05-15 12:52:00	8630330696303481941	0.00000	12.96431	8.28479	8.11646	12.60900	10.08689	12.81006	12.69531	0.00009	60.01387	51.11872	40.19800	43.56432	80.48453	84.07102	44.50418	60.12952	27.05503	5.91636	47.35468	74.26499
2018-05-15 12:53:00	359043379931766577	1.00000	12.63838	11.52578	5.76965	11.60966	10.20866	9.53325	14.62742	0.00088	65.21495	51.71642	45.15177	53.56938	87.93351	44.05806	90.94105	61.88899	45.36929	89.12512	18.56275	3.03468
2018-05-15 12:54:00	3590433799317661560	0.00000	12.78104	6.81645	9.51285	15.68360	14.78967	14.86724	11.22949	0.00302	29.53997	44.23007	51.93418	45.24818	56.71214	41.42939	57.81854	76.06798	32.91090	26.26417	66.05351	22.39227
2018-05-15 12:55:00	359043379931766882	1.00000	16.17310	7.12053	6.03459	7.60797	11.67578	11.90560	9.81711	0.00080	47.53381	46.20645	65.53813	45.85702	58.70157	47.89037	77.95296	57.48157	28.59156	59.81029	98.89665	87.85068
2018-05-15 12:56:00	8630330696303481883	1.00000	11.34881	16.31354	9.41070	5.36536	12.07338	12.27476	6.03122	0.00018	61.08933	56.60580	48.26421	42.88614	74.03734	1.15676	99.51872	78.65026	84.04736	44.31237	14.85280	88.72271
2018-05-15 12:57:00	863033069630348636	0.00000	17.04285	11.78986	7.13959	15.16005	12.45028	12.79426	13.94130	0.03931	46.74317	66.75253	68.19220	51.51828	61.50973	95.16231	25.58411	93.08301	39.94310	21.61115	1.48213	95.14042
2018-05-15 12:58:00	359043379931766296	0.00000	11.62387	8.23284	11.06387	12.72011	12.06576	15.41162	15.87843	0.01305	46.59649	51.11902	33.11390	61.56803	6.65351	86.38355	57.69479	29.41734	47.66219	22.29490	56.83435	48.01802
2018-05-15 12:59:00	359043379931766536	1.00000	10.49037	16.68201	13.24417	6.16299	12.01004	10.90282	8.22530	0.00005	48.03760	64.17634	50.78667	27.03955	56.83038	15.13483	48.76213	47.37698	40.69695	85.90127	49.45362	1.69271
2018-05-15 13:00:00	3590433799317661115	1.00000	11.02975	12.67422	10.77503	11.82327	14.75866	9.03043	11.25538	0.02138	50.69076	47.02958	71.61451	32.45061	47.69169	97.44712	81.77916	54.50090	40.39292	30.94542	19.04383	29.57336
2018-05-15 13:01:00	3590433799317661966	1.00000	9.51626	14.29914	7.64220	7.99777	13.09387	13.27161	6.89954	0.00161	49.49020	68.62487	24.10731	30.16864	28.50720	18.61612	27.21059	79.59687	54.16060	71.41572	18.49095	78.02298
2018-05-15 13:02:00	3590433799317662329	1.00000	10.25396	13.48697	8.30162	10.66267	12.10926	12.56356	10.34082	0.00788	50.03724	48.54611	56.68813	28.14540	47.70476	82.75957	92.54289	51.92505	8.84282	82.30414	68.68527	84.34473
2018-05-15 13:03:00	8630330696303482048	0.00000	12.33798	10.11872	8.41200	7.96930	11.24621	13.93200	12.50378	0.00384	71.06086	48.41947	47.32453	28.56480	51.58890	8.19437	43.58385	44.24808	90.34775	65.62714	91.51077	56.35620
2018-05-15 13:04:00	3590433799317662105	0.00000	12.07001	12.79486	9.28034	14.45220	16.22544	9.75074	10.48565	0.00080	54.88732	43.21830	66.64533	68.43406	24.13975	10.16076	59.90992	56.60005	61.25497	18.43342	56.37832	74.17252
2018-05-15 13:05:00	359043379931766627	1.00000	10.17243	11.56857	12.55084	12.35615	15.79774	9.65409	12.40885	0.00016	69.14381	60.96595	56.36230	30.51963	47.76154	92.46757	20.12163	30.56756	53.89119	50.65841	76.19159	53.98510
2018-05-15 13:06:00	863033069630348453	1.00000	13.99411	9.89005	5.72358	10.68228	15.15428	6.24710	14.55705	0.01308	46.23095	64.02896	44.69443	56.63523	82.26769	61.97332	18.42435	84.77394	90.95123	23.64995	34.22732	89.93188
2018-05-15 13:07:00	359043379931766239	1.00000	7.70751	16.67980	13.56075	8.65417	12.50510	12.32412	9.10561	0.00031	58.12607	51.45282	15.81417	47.07633	91.51939	66.41168	29.35926	45.04465	77.83441	26.27871	46.04560	60.36162
2018-05-15 13:08:00	3590433799317661180	1.00000	12.35370	10.23327	8.06925	10.41763	14.79797	9.66416	11.67844	0.00646	18.99302	54.58299	44.08718	38.89968	51.45522	78.28490	53.08655	45.45198	92.28808	63.99463	6.52320	27.29194
2018-05-15 13:09:00	863033069630348859	1.00000	10.11595	13.34615	8.20214	7.98285	12.19256	10.82810	12.49786	0.01888	47.47802	46.07814	55.98731	62.41780	80.89829	88.34987	55.28076	63.68062	96.56307	35.63096	15.96698	14.90600
2018-05-15 13:10:00	3590433799317661446	0.00000	12.06604	9.01900	10.15392	10.18639	10.37600	15.08926	13.89681	0.05007	60.60422	72.82897	35.54046	63.14079	64.36116	82.23227	96.84937	39.12568	22.89814	57.45176	26.07475	66.00190
2018-05-15 13:11:00	863033069630348867	1.00000	13.13184	11.84720	8.39171	9.96663	14.24500	6.76500	12.21706	0.05435	51.23514	54.65552	20.78363	42.79645	89.08031	72.73341	70.52380	81.47549	36.88928	33.32945	60.06827	92.05518
2018-05-15 13:12:00	359043379931766064	1.00000	12.11366	14.73144	13.30866	6.18916	10.17384	8.85179	7.98655	0.00024	68.81242	33.92892	49.41975	51.35916	68.85682	35.19189	13.71408	25.50776	62.07121	26.55488	46.81781	92.42316
2018-05-15 13:13:00	863033069630348644	1.00000	17.14335	14.00694	14.46731	9.85823	14.71648	9.47228	11.41067	0.06440	50.21513	22.88167	56.20880	39.58749	86.23228	8.06525	69.07663	61.93445	10.99747	35.73539	96.98688	25.42611
2018-05-15 13:14:00	863033069630348271	1.00000	10.98832	12.14842	10.71263	7.94563	11.85602	12.25863	14.29905	0.01970	55.83527	40.01361	90.11967	35.63042	18.59333	10.91776	55.51314	67.27713	71.88328	8.67131	16.32449	22.23066
2018-05-15 13:15:00	8630330696303482063	1.00000	9.12781	16.58662	10.39703	9.02933	12.52755	12.10083	6.82447	0.01880	36.99492	42.63647	50.90753	40.18477	11.37687	79.30848	52.53114	11.29443	86.72086	82.54374	84.50746	45.88496
2018-05-15 13:16:00	3590433799317662410	0.00000	11.21965	5.74638	8.83459	10.03231	12.52624	14.16261	16.46047	0.00172	65.40071	41.06952	53.06196	44.64530	24.99977	26.86763	56.68602	92.86901	57.83175	26.43668	47.18871	4.45504
2018-05-15 13:17:00	3590433799317661636	0.00000	12.42980	12.05604	4.95885	12.49472	18.78092	10.96469	15.71502	0.00878	29.37146	65.43489	49.66241	40.05971	4.14952	74.86104	49.92055	54.51007	8.17637	6.56523	51.99271	10.52793
2018-05-15 13:18:00	863033069630348586	1.00000	7.11694	10.22882	15.27423	9.57084	10.32574	5.16901	9.74126	0.00017	46.41779	48.29394	56.82156	62.86003	61.13288	89.44591	19.37548	16.82633	56.05538	3.62329	46.93690	97.74824
2018-05-15 13:19:00	359043379931766320	0.00000	10.23552	10.79075	7.72032	12.66601	13.54895	13.81442	7.57025	0.00055	56.59531	55.95118	48.41316	53.94268	20.28610	52.84592	6.12453	14.82398	42.62646	71.72712	42.23329	26.45197
2018-05-15 13:20:00	863033069630348123	1.00000	9.72907	12.95175	8.91718	10.01840	13.32385	9.33608	13.61240	0.00535	48.82346	22.74909	41.82878	26.84253	89.31593	40.22179	0.77259	68.82114	81.17072	1.28704	90.49587	18.91199
2018-05-15 13:21:00	3590433799317661826	0.00000	9.64857	8.28569	9.25772	10.98793	14.01737	10.17098	10.73640	0.00016	57.53186	47.54932	58.04999	25.88755	79.53555	26.20673	50.33838	64.77156	6.93146	36.99325	7.19810	79.31300
2018-05-15 13:22:00	863033069630348727	0.00000	10.26551	10.84151	11.04107	10.18777	15.83170	10.07560	10.16646	0.01732	42.31316	57.24733	51.62764	70.14606	69.02990	32.18870	83.61070	42.39304	70.51360	47.65206	80.26830	61.57661
2018-05-15 13:23:00	3590433799317661586	0.00000	9.90776	9.49780	12.34473	11.54435	14.54375	14.12869	15.87593	0.02004	2.19302	70.28013	43.91296	54.86922	27.85022	60.07315	14.25950	55.83889	11.64692	45.75109	33.54326	26.50339
2018-05-15 13:24:00	863033069630348099	1.00000	13.01865	15.22405	11.87273	10.10894	11.01510	14.22898	9.69977	0.02250	58.97890	40.58786	56.49881	48.88970	72.73129	18.29706	8.01678	65.67607	48.89192	87.26094	93.71228	85.40605
2018-05-15 13:25:00	863033069630348974	1.00000	11.09203	13.54338	11.57850	10.94251	13.49785	9.10174	5.48555	0.00176	44.12312	63.57230	52.59666	75.09820	67.52670	73.05110	70.38870	79.75690	76.90321	0.55310	40.78518	92.12386
2018-05-15 13:26:00	359043379931766312	0.00000	12.92212	8.40845	7.78094	14.22049	11.97100	14.23129	14.05480	0.00042	76.33142	44.66158	31.75752	41.78918	45.37071	49.29627	80.21594	42.48781	39.67809	62.56517	74.17720	63.17484
2018-05-15 13:27:00	8630330696303481099	1.00000	15.50078	7.75775	5.48944	11.43360	17.28846	8.37028	11.06663	0.33870	53.79406	52.45012	57.00346	44.17525	49.49488	89.21291	65.47031	57.60789	6.71266	76.71939	92.99699	7.49425
2018-05-15 13:28:00	8630330696303481917	1.00000	8.99335	10.19996	15.26852	12.69724	15.09911	7.31834	11.98866	0.00002	37.11319	29.74383	47.46615	31.62049	12.26225	25.16827	47.09872	19.37271	17.79752	81.76001	38.03444	71.97826
2018-05-15 13:29:00	863033069630348669	0.00000	13.22783	9.53484	5.89774	7.66529	14.44666	11.77990	10.51400	0.00308	47.52741	36.88429	49.88968	33.54273	29.48551	94.92574	85.78081	10.78852	16.94486	35.08891	7.17506	5.73003
2018-05-15 13:30:00	863033069630348875	0.00000	13.01579	5.52335	11.37327	12.28270	14.93043	11.29024	17.21585	0.00049	53.40175	53.54955	46.25966	68.17393	78.12358	50.90420	15.17788	42.25335	47.27423	10.14970	30.26643	61.23555
2018-05-15 13:31:00	8630330696303481065	1.00000	11.90192	9.75720	9.21548	6.86056	15.25897	6.66091	12.40567	0.03368	78.25494	27.32867	47.96539	58.83194	70.46934	67.76839	43.66171	81.92201	41.14291	33.85409	69.23300	56.68953
2018-05-15 13:32:00	8630330696303482220	1.00000	6.82929	14.67198	13.57317	7.31911	13.55314	11.22406	11.11894	0.00024	54.68084	39.09817	36.62883	25.85416	34.98125	8.84688	49.92816	96.79741	66.64485	98.63587	23.92776	77.81326
2018-05-15 13:33:00	863033069630348628	0.00000	10.22150	7.90476	8.53219	9.62494	10.85183	8.85192	14.16033	0.00041	50.22085	62.38023	46.46403	36.57575	33.46908	62.56931	16.81883	97.56631	16.57898	36.96437	0.36428	36.94279
2018-05-15 13:34:00	8630330696303481347	0.00000	14.31979	4.33038	9.31678	12.53125	11.65368	13.13520	13.89563	0.02382	45.34000	39.88541	48.34539	62.93322	28.77373	63.84233	0.01531	55.69664	22.71088	81.29041	79.30606	57.23162
2018-05-15 13:35:00	359043379931766619	0.00000	11.81775	10.28457	8.11034	7.81891	13.86940	12.66431	10.17439	0.00803	55.21654	52.27364	53.43998	42.37544	83.84994	21.62857	1.04919	8.02151	66.94242	46.25383	32.07005	4.70427
2018-05-15 13:36:00	8630330696303482485	0.00000	14.79701	6.93704	9.25411	14.75981	17.16582	12.88308	15.28476	0.00084	72.55249	43.41337	64.40758	53.54123	2.36966	46.60377	16.77272	39.68930	22.82074	66.98290	45.01065	85.23447
2018-05-15 13:37:00	359043379931766320	1.00000	7.42279	15.15309	12.39807	6.84904	12.64512	10.94860	8.05770	0.00236	53.65192	58.71580	62.45886	57.05857	49.26061	75.43696	36.38034	7.03935	12.97680	81.86444	39.86227	80.83794
2018-05-15 13:38:00	863033069630348461	1.00000	6.75745	10.84790	12.49845	9.23045	14.03209	7.64416	8.83258	0.00662	50.07467	29.47537	39.72690	43.44347	93.01356	62.53912	90.01781	19.72810	39.47123	64.31071	23.58082	75.87803
2018-05-15 13:39:00	3590433799317661867	1.00000	11.28177	14.84013	11.31670	9.24884	15.46547	11.84580	6.26512	0.00592	57.87252	38.99052	59.57430	62.10215	47.16496	42.18067	0.85222	65.55839	10.89066	48.04736	12.97841	89.24419
2018-05-15 13:40:00	8630330696303481834	1.00000	10.77241	15.26871	11.58365	9.79548	13.50089	11.77684	8.16495	0.00260	41.39221	33.95783	38.85496	32.21367	7.05070	63.88266	83.88947	63.21831	31.30809	22.13893	2.26307	70.43743
2018-05-15 13:41:00	359043379931766171	1.00000	15.32102	15.06745	11.31220	8.80035	11.35520	7.47825	15.16514	0.00820	48.50284	46.98463	45.59709	53.32409	98.55063	44.84170	54.79246	58.79277	54.91826	84.36543	75.52354	1.52337
2018-05-15 13:42:00	359043379931766734	0.00000	11.88746	12.65020	8.66687	12.34769	10.81684	8.65312	8.51200	0.00010	57.58541	31.70349	82.06985	51.51498	61.93251	96.17690	80.94748	40.60500	50.08531	36.23468	0.76658	9.42031
