ts	imei	mwra	c.dogalize	c.android.gm	c.android.youtube	c.android.chrome	c.katana	c.raider	c.android.vending	c.UCMobile.x86	c.updateassist	c.UCMobile.intl
2018-05-12 23:04:00	8630330696303481073	1.00000	9.95185	6.07357	13.25634	14.43416	7.69287	50.20442	39.67055	15.68912	68.85912	82.46813
2018-05-12 23:05:00	3590433799317661917	0.00000	10.02819	10.33248	12.39936	9.71218	12.77298	57.84426	10.11698	69.04068	37.31581	56.63870
2018-05-12 23:06:00	359043379931766148	0.00000	9.23395	12.77836	7.23471	13.89000	10.33870	45.06052	51.75022	78.54528	29.55566	43.40225
2018-05-12 23:07:00	8630330696303481172	1.00000	12.06645	14.22220	13.23359	9.95568	9.14660	36.85687	73.42784	3.26660	12.50599	83.86980
2018-05-12 23:08:00	3590433799317661438	0.00000	10.06828	12.07074	9.42364	9.57963	16.47550	55.71159	24.36628	41.97132	32.23822	43.36618
2018-05-12 23:09:00	8630330696303481362	1.00000	15.18329	12.59539	9.85281	5.25540	10.77188	59.03253	59.40946	22.98191	13.23689	57.43761
2018-05-12 23:10:00	3590433799317662469	1.00000	9.21594	4.89691	11.93958	16.86828	5.92194	53.68255	61.18560	13.60095	55.63400	80.68827
2018-05-12 23:11:00	8630330696303482006	0.00000	11.00056	9.27464	15.66223	5.63208	12.67572	57.21118	80.93690	64.43008	91.09437	2.89017
2018-05-12 23:12:00	3590433799317662436	0.00000	13.56215	8.32374	15.30882	13.26067	8.14546	49.03285	47.92467	1.99038	70.73117	42.27736
2018-05-12 23:13:00	359043379931766411	1.00000	14.64334	8.41496	13.56141	9.39842	6.48764	38.67990	70.88774	22.15560	45.33259	33.57886
2018-05-12 23:14:00	3590433799317661669	1.00000	6.57362	9.64974	15.22118	10.55438	9.56050	37.46667	49.29477	74.25835	69.58381	61.60740
2018-05-12 23:15:00	3590433799317662246	1.00000	8.43030	7.33014	11.97708	10.80696	10.80439	29.75343	64.92582	8.02875	45.22092	37.49660
2018-05-12 23:16:00	359043379931766700	0.00000	9.05052	13.32552	8.23902	10.56033	13.94247	53.54769	80.07637	25.86758	69.43426	41.23503
2018-05-12 23:17:00	863033069630348529	1.00000	15.88382	7.94537	12.82677	7.90959	13.47351	49.43474	10.81033	14.60817	55.60242	37.89759
2018-05-12 23:18:00	863033069630348628	1.00000	7.96504	8.57516	15.33358	12.50395	9.31155	56.34825	58.13500	61.29463	68.62852	71.28351
2018-05-12 23:19:00	8630330696303481776	1.00000	11.86042	13.32150	10.07392	7.40935	10.10465	75.88401	54.64797	41.34797	13.97338	90.14279
2018-05-12 23:20:00	8630330696303481214	1.00000	15.68548	8.97987	10.75897	12.42189	7.78449	60.85575	86.37032	47.80787	38.10270	77.41737
2018-05-12 23:21:00	8630330696303481305	1.00000	17.03378	11.44981	13.82440	9.45946	8.18672	51.38237	0.77385	28.27402	60.15367	1.59157
2018-05-12 23:22:00	8630330696303482246	1.00000	10.03121	9.77677	10.42862	13.14216	10.87132	30.17884	11.17032	9.98749	37.39613	20.74152
2018-05-12 23:23:00	359043379931766056	1.00000	8.56042	12.02129	10.49214	11.31567	10.91579	45.67743	42.55981	9.66312	85.46867	44.38219
2018-05-12 23:24:00	359043379931766098	1.00000	10.96144	10.01056	10.38988	9.97818	10.25565	53.74022	6.29593	6.93998	10.63149	60.97779
2018-05-12 23:25:00	3590433799317662097	0.00000	10.77936	10.18400	13.43562	8.75533	12.30413	42.71313	30.86211	27.05073	18.36461	96.34979
2018-05-12 23:26:00	359043379931766650	1.00000	12.48869	15.03488	10.31457	9.94489	7.67664	37.15139	81.74227	91.41218	39.17376	84.85383
2018-05-12 23:27:00	8630330696303481305	1.00000	12.50475	16.37364	11.62879	7.50212	10.64176	37.10985	20.93570	21.64738	51.61388	1.84968
2018-05-12 23:28:00	8630330696303481214	1.00000	14.33708	11.80607	14.98483	9.28582	4.69257	51.16801	76.62478	28.62628	15.43322	31.93213
2018-05-12 23:29:00	8630330696303482238	0.00000	9.24456	10.90470	8.67938	11.60794	11.50510	60.82282	34.78372	27.07830	18.88740	73.96525
2018-05-12 23:30:00	863033069630348321	1.00000	9.88158	15.36489	12.25136	9.26917	8.99677	42.87825	79.39564	97.22062	72.60869	72.98210
2018-05-12 23:31:00	8630330696303481958	1.00000	7.55423	7.20553	16.17923	15.61952	7.27462	46.96614	92.99961	64.78602	54.39079	23.79286
2018-05-12 23:32:00	863033069630348438	1.00000	9.32249	8.01887	12.13224	14.24909	8.97802	42.45185	76.75668	76.07759	23.07163	94.74710
2018-05-12 23:33:00	359043379931766999	1.00000	8.23073	10.19750	10.64401	10.83579	9.47825	56.33140	75.36356	85.53452	60.93431	21.99930
2018-05-12 23:34:00	8630330696303481081	0.00000	7.89420	11.29211	9.26021	9.42175	15.17941	53.47709	85.26307	42.19054	34.52614	62.75267
2018-05-12 23:35:00	8630330696303481479	0.00000	11.19333	9.70326	12.19549	8.94054	11.13304	56.86655	42.19739	45.78062	24.81364	70.91338
2018-05-12 23:36:00	863033069630348388	1.00000	9.42132	9.73896	11.90533	11.84459	8.49875	29.56787	26.76376	57.23339	24.27490	80.45178
2018-05-12 23:37:00	3590433799317661644	1.00000	12.37138	12.00256	9.67232	11.56653	8.37810	64.19911	37.82085	58.41954	6.74363	29.22111
2018-05-12 23:38:00	8630330696303481255	1.00000	9.47398	9.56130	10.23587	8.85451	7.15905	46.89597	71.26819	17.45738	8.83439	51.20927
2018-05-12 23:39:00	863033069630348594	0.00000	10.99866	11.40338	9.33021	10.92202	13.40381	77.02752	89.41964	37.55210	99.59831	48.85515
2018-05-12 23:40:00	8630330696303481529	0.00000	8.02113	6.52564	15.97985	7.21227	13.44272	58.23010	38.62414	12.32142	40.64776	34.48402
2018-05-12 23:41:00	3590433799317661149	0.00000	11.08578	11.90114	12.74092	7.03860	15.79873	57.47390	49.51989	5.74484	99.27277	29.13983
2018-05-12 23:42:00	3590433799317662261	0.00000	8.24496	14.07371	9.65857	13.47911	12.73734	26.44202	12.97270	30.67366	65.80028	27.60099
2018-05-12 23:43:00	8630330696303481404	1.00000	10.62257	9.19058	12.84970	14.96407	8.62714	59.72723	49.72059	38.66563	91.37557	24.66552
2018-05-12 23:44:00	3590433799317661933	0.00000	8.74635	8.29804	12.16678	9.36187	8.53509	43.31616	66.76244	60.27140	71.59155	14.04202
2018-05-12 23:45:00	3590433799317661396	1.00000	10.19392	9.49327	10.56821	11.17201	9.95887	30.72031	70.70669	38.53133	42.73923	39.54144
2018-05-12 23:46:00	359043379931766262	0.00000	10.16381	8.67647	16.00576	11.00703	5.03091	51.07833	7.07181	95.31224	90.11984	81.22810
2018-05-12 23:47:00	359043379931766924	0.00000	10.50078	11.13490	6.29031	11.78311	10.24807	47.91650	84.57780	63.06609	52.98304	30.66561
2018-05-12 23:48:00	359043379931766064	1.00000	12.31767	15.65965	14.25926	10.26189	11.58092	35.29421	94.44910	37.22610	30.89463	43.23386
2018-05-12 23:49:00	359043379931766023	1.00000	9.15136	7.25703	14.15868	12.81939	8.28486	68.97741	57.33238	25.16226	80.56931	51.91484
2018-05-12 23:50:00	863033069630348727	1.00000	11.81217	11.63387	14.91623	10.25927	10.11921	49.69182	97.65445	35.54874	61.25146	85.32764
2018-05-12 23:51:00	8630330696303481511	0.00000	8.03380	10.89815	11.98187	8.57040	10.14275	42.08481	46.27325	34.24624	15.31367	38.64366
2018-05-12 23:52:00	359043379931766700	1.00000	7.17880	9.24708	13.33969	8.81285	11.57194	44.71513	74.34196	44.37955	26.25238	10.80917
2018-05-12 23:53:00	3590433799317662071	0.00000	9.94972	13.77944	7.98097	11.42107	15.19138	67.76098	94.36701	8.73628	54.69418	88.88369
2018-05-12 23:54:00	8630330696303481297	1.00000	9.09585	8.96755	9.81456	9.35109	10.31670	36.12725	5.02234	38.19169	7.21448	51.55046
2018-05-12 23:55:00	863033069630348859	0.00000	8.51285	11.52911	7.89779	13.78130	12.89622	57.90390	15.57390	49.24195	23.34354	97.75921
2018-05-12 23:56:00	8630330696303482139	1.00000	11.68609	7.74406	11.53798	9.99686	10.74601	31.08955	68.11170	47.43916	56.51399	88.25642
2018-05-12 23:57:00	359043379931766577	1.00000	14.46330	11.49318	13.47710	7.63912	7.68091	34.92735	11.51464	21.57126	15.23224	7.45147
2018-05-12 23:58:00	863033069630348925	1.00000	8.54874	12.34691	13.11694	11.61735	13.95321	43.52894	76.92259	95.90651	28.73664	77.93904
2018-05-12 23:59:00	863033069630348214	1.00000	8.85048	10.57326	11.86288	12.75629	7.37996	36.73956	65.21997	43.17675	18.79070	83.47370
2018-05-13 00:00:00	3590433799317662311	1.00000	8.72050	8.68530	14.85958	16.66302	7.18117	31.88489	39.58289	2.53433	32.05482	53.82484
2018-05-13 00:01:00	8630330696303482238	0.00000	11.80188	12.19392	7.13919	7.52839	14.56614	39.58718	35.22797	26.02192	37.87111	98.38088
2018-05-13 00:02:00	863033069630348974	1.00000	9.05160	11.68309	12.77658	8.36759	11.93460	45.68295	46.62062	99.87116	69.65403	0.78978
2018-05-13 00:03:00	863033069630348263	0.00000	10.00728	9.70270	14.21310	9.31703	11.71212	43.20594	64.20364	83.97646	8.40059	41.12810
2018-05-13 00:04:00	8630330696303481164	1.00000	12.49482	11.30919	11.36142	8.22523	11.39572	48.38558	94.90203	21.11823	61.92194	13.77354
2018-05-13 00:05:00	8630330696303482204	1.00000	8.84306	9.36330	11.26661	15.19357	10.13621	40.74891	85.58156	87.96594	95.42149	32.34461
2018-05-13 00:06:00	359043379931766726	0.00000	8.12563	9.15386	14.66873	8.35903	12.69025	48.89980	4.13193	9.85004	83.15124	14.15839
2018-05-13 00:07:00	3590433799317661198	1.00000	13.20218	12.61462	11.79634	7.23563	11.97950	27.48843	65.68001	3.91742	18.06888	68.50966
2018-05-13 00:08:00	863033069630348172	1.00000	7.94179	9.17880	15.67039	16.73881	7.16865	33.67441	52.66662	15.28941	72.94557	50.19173
2018-05-13 00:09:00	8630330696303481735	0.00000	10.57471	13.88577	8.45038	11.20816	14.39187	36.79743	63.60572	82.13150	87.56916	77.39040
2018-05-13 00:10:00	3590433799317661081	0.00000	7.56923	16.64633	6.69791	16.56649	9.12681	46.32850	63.99554	19.98107	26.75732	0.20094
2018-05-13 00:11:00	359043379931766908	0.00000	9.78306	9.89985	12.47202	9.91088	10.60945	39.31449	9.20669	24.72914	90.67909	56.60133
2018-05-13 00:12:00	863033069630348412	0.00000	10.97200	9.62842	13.47309	10.11781	9.90373	54.36845	42.46307	25.85002	70.01738	46.02549
2018-05-13 00:13:00	8630330696303482204	1.00000	6.19892	11.05481	13.89913	14.70602	8.71021	37.79720	89.07457	42.71010	9.04590	91.41792
2018-05-13 00:14:00	3590433799317662022	1.00000	12.23013	16.97812	13.99046	8.47599	5.71893	49.92203	95.31873	84.05623	94.90645	79.19566
2018-05-13 00:15:00	3590433799317661370	0.00000	8.17821	14.77892	8.56190	14.60971	11.82715	27.53486	61.47603	54.92339	38.87408	99.91496
2018-05-13 00:16:00	863033069630348941	1.00000	12.36786	13.74394	13.58313	7.72874	8.67039	55.67991	80.54045	70.60669	14.41312	25.64642
2018-05-13 00:17:00	8630330696303481321	1.00000	13.36766	13.75317	15.19737	9.73370	10.37333	31.74782	18.62161	83.31951	56.84007	31.50670
2018-05-13 00:18:00	8630330696303481560	0.00000	10.28324	7.79925	8.59460	12.80799	7.45279	48.44720	73.08690	78.45202	58.31690	73.18676
2018-05-13 00:19:00	359043379931766882	0.00000	9.69995	9.86247	11.23535	11.53337	8.94164	64.43289	5.59928	1.92715	37.16151	1.96758
2018-05-13 00:20:00	8630330696303481602	1.00000	13.30509	15.97595	13.74692	9.84128	11.72420	36.39401	15.98802	9.34959	67.11834	30.31863
2018-05-13 00:21:00	359043379931766429	0.00000	10.02984	13.85328	9.89189	11.57585	12.39922	49.31805	58.72457	28.99389	52.10451	47.19391
2018-05-13 00:22:00	863033069630348024	1.00000	8.69373	11.05887	13.13800	14.69629	11.35377	65.97185	63.28727	90.65478	20.00962	78.51541
2018-05-13 00:23:00	8630330696303481180	1.00000	16.34440	7.49022	9.94016	9.18003	7.67120	43.26391	62.70572	67.12310	47.34457	95.65485
2018-05-13 00:24:00	8630330696303481644	0.00000	8.85546	9.32236	12.18943	9.45264	12.87299	58.17122	52.85293	75.47531	97.89253	22.10440
2018-05-13 00:25:00	8630330696303481560	1.00000	14.74641	10.75383	11.46315	6.29703	12.76003	57.80876	22.43513	98.60542	68.83637	25.09379
2018-05-13 00:26:00	359043379931766189	1.00000	8.36417	12.85663	12.83792	13.04220	12.85106	65.32969	42.02478	50.46523	99.04356	31.29149
2018-05-13 00:27:00	3590433799317661255	0.00000	8.54087	8.57351	13.03582	15.63943	6.89995	44.29609	89.45925	25.04357	75.21087	10.17248
2018-05-13 00:28:00	359043379931766122	1.00000	11.14680	9.61110	12.84906	15.91505	4.48426	56.05966	71.66131	25.11335	32.66032	25.69109
2018-05-13 00:29:00	359043379931766924	1.00000	14.88220	13.61809	14.67834	8.29560	7.56048	53.92098	69.00429	62.63523	88.17099	9.52971
2018-05-13 00:30:00	8630330696303481420	0.00000	10.85746	11.57123	11.67851	6.99469	13.07857	46.68749	56.18242	72.67146	57.32505	24.68315
2018-05-13 00:31:00	863033069630348255	1.00000	8.82720	11.10730	10.06528	8.94457	11.20782	67.49131	16.27920	94.74397	26.62904	10.82508
2018-05-13 00:32:00	863033069630348768	1.00000	12.72829	14.53249	13.28548	11.66817	8.77514	39.27931	53.75971	79.20693	46.22522	69.74981
2018-05-13 00:33:00	3590433799317661784	1.00000	9.14945	8.55638	13.91005	13.11831	9.90801	44.05899	72.11405	74.85917	80.36049	33.19770
2018-05-13 00:34:00	3590433799317661644	0.00000	8.63842	13.23232	7.98107	13.03473	11.09415	66.93241	63.26649	49.50930	48.95103	44.88581
2018-05-13 00:35:00	3590433799317662444	1.00000	12.28246	12.66096	10.52214	6.71863	9.22767	46.06906	6.24901	50.25920	95.76852	1.48349
2018-05-13 00:36:00	8630330696303482410	0.00000	11.88188	16.21661	6.55360	11.11028	12.18137	54.93571	40.06189	89.78558	13.60137	83.32882
2018-05-13 00:37:00	863033069630348925	0.00000	10.90575	7.98205	14.09237	10.23420	9.93737	49.39296	88.75337	2.80896	88.92543	44.13916
2018-05-13 00:38:00	8630330696303482212	0.00000	11.83986	13.20426	8.08478	10.73274	15.13416	53.23878	90.03623	2.65601	76.58388	9.55006
2018-05-13 00:39:00	8630330696303481750	1.00000	13.28259	11.72340	15.22962	10.10871	6.87543	45.63800	22.32445	79.64545	68.54611	85.74289
2018-05-13 00:40:00	8630330696303482287	1.00000	9.84625	13.24168	11.89466	8.15800	9.84030	58.14907	53.91231	77.43684	3.49772	57.12163
2018-05-13 00:41:00	8630330696303481305	0.00000	14.75475	12.71233	10.78674	12.03881	10.94947	58.95820	4.61016	14.80962	97.90070	12.71754
2018-05-13 00:42:00	8630330696303481685	1.00000	11.20838	12.86006	13.35629	9.87451	11.98222	41.40223	68.22078	50.47805	23.01618	56.28390
2018-05-13 00:43:00	3590433799317662378	1.00000	10.69163	8.02290	13.14162	13.77243	7.95869	50.03180	29.86132	5.88960	52.08833	1.57299
2018-05-13 00:44:00	8630330696303481610	1.00000	8.32901	9.34271	14.85822	9.59728	9.86000	47.04346	79.29044	10.79383	71.53462	21.75571
2018-05-13 00:45:00	863033069630348750	1.00000	7.95395	6.69774	13.73525	9.44515	7.92399	44.71141	39.16849	3.62961	9.80679	41.18338
2018-05-13 00:46:00	8630330696303481347	0.00000	9.06439	13.40384	9.95612	11.48009	13.60685	50.88454	69.83409	89.28545	54.96027	88.95790
2018-05-13 00:47:00	3590433799317661834	1.00000	8.69074	5.30162	12.83279	11.94573	9.20275	42.40523	50.82470	96.24003	82.68360	44.26677
2018-05-13 00:48:00	359043379931766049	1.00000	15.44176	11.30106	12.29247	8.62045	8.49383	67.28409	11.71474	96.61062	13.74139	89.83350
2018-05-13 00:49:00	8630330696303481453	1.00000	10.07352	11.63565	15.70796	9.88909	4.76496	61.64123	22.42739	33.93790	56.69265	1.01859
2018-05-13 00:50:00	359043379931766338	1.00000	6.99848	8.46304	12.91991	12.71689	9.54779	19.84677	95.23250	82.64951	8.22474	86.66346
2018-05-13 00:51:00	3590433799317661966	0.00000	12.86356	12.15847	8.70454	10.95446	13.16852	60.14254	48.37468	99.08832	64.73036	69.99582
2018-05-13 00:52:00	8630330696303481842	1.00000	13.34460	9.45323	9.84061	8.49232	8.55074	26.67786	25.83826	10.92321	19.83883	48.42599
2018-05-13 00:53:00	3590433799317661529	1.00000	10.02681	8.38072	13.33651	11.98375	11.18036	67.20938	6.99764	53.40243	41.73879	8.07580
2018-05-13 00:54:00	3590433799317661172	1.00000	10.98473	14.93233	10.14956	9.06201	12.11512	39.19464	79.91616	6.52248	95.01850	81.82539
2018-05-13 00:55:00	3590433799317661453	1.00000	8.34362	6.96326	12.85050	11.47854	8.96451	36.82359	36.94916	87.09472	28.90500	28.55240
2018-05-13 00:56:00	3590433799317661628	1.00000	13.15827	12.21261	11.44200	11.38252	7.91087	47.77773	9.99511	49.25149	81.39795	16.00730
2018-05-13 00:57:00	8630330696303481586	1.00000	11.49532	10.84930	12.00195	12.68957	8.28024	39.35045	34.30269	53.38470	31.27940	38.35006
2018-05-13 00:58:00	863033069630348099	1.00000	8.22031	10.15539	11.17047	12.14459	6.76031	59.52587	88.16593	24.72972	10.61489	18.22105
2018-05-13 00:59:00	359043379931766049	1.00000	6.22829	10.56238	14.64162	12.92653	9.69082	31.27412	27.80402	8.30149	15.93148	17.67567
2018-05-13 01:00:00	3590433799317661628	1.00000	11.92387	8.60686	12.25157	9.76732	11.75802	55.88700	51.37953	38.03234	39.46873	61.97889
2018-05-13 01:01:00	3590433799317662451	0.00000	6.56581	11.31881	10.89977	15.25820	13.11112	35.95897	22.88568	22.63054	94.43945	34.20583
2018-05-13 01:02:00	359043379931766213	1.00000	11.86704	10.00994	9.95842	13.64357	6.88479	48.81447	67.97885	39.17426	93.18620	80.37739
2018-05-13 01:03:00	863033069630348735	1.00000	14.07070	15.03020	10.90352	9.47982	10.59124	71.78828	49.85199	27.52162	18.89426	59.20957
2018-05-13 01:04:00	3590433799317661685	1.00000	10.53091	8.93900	11.89836	9.69235	11.31071	55.49324	28.54624	93.31686	35.14952	20.03590
2018-05-13 01:05:00	359043379931766072	0.00000	8.49877	7.27797	15.09362	9.01746	12.84530	45.66225	95.50325	53.16548	80.93955	50.66810
2018-05-13 01:06:00	8630330696303481081	1.00000	13.84646	16.33128	12.27154	10.20053	10.83713	56.29990	35.76247	72.37232	49.48694	76.69798
2018-05-13 01:07:00	3590433799317662014	0.00000	9.15037	8.94906	11.67871	10.11546	12.15772	47.94072	42.40339	7.86810	74.93851	58.26538
2018-05-13 01:08:00	863033069630348883	1.00000	12.93169	9.26189	9.84018	8.30446	10.25722	51.31408	27.84228	95.98759	82.71288	55.03777
2018-05-13 01:09:00	3590433799317661586	0.00000	9.82717	9.39886	7.61253	11.99050	11.75116	23.36108	53.72522	61.24037	43.31373	72.59026
2018-05-13 01:10:00	3590433799317662402	0.00000	9.56044	10.41234	17.07835	8.77381	11.20016	71.49973	41.54008	19.98186	59.64150	39.56277
2018-05-13 01:11:00	3590433799317662493	0.00000	9.52526	12.22999	13.91795	5.06843	14.78734	84.88885	76.07921	29.37559	18.41113	58.25215
2018-05-13 01:12:00	8630330696303482477	1.00000	11.55615	15.02760	11.95294	10.87081	6.28903	31.23783	81.73703	95.01963	7.85624	29.63801
2018-05-13 01:13:00	8630330696303482154	0.00000	8.83704	15.59590	10.91951	13.51358	13.28756	60.52553	19.07956	91.95868	25.43996	63.63978
2018-05-13 01:14:00	3590433799317661909	1.00000	7.32068	10.49107	12.52648	10.79550	10.66543	36.84825	14.28307	98.28375	88.01426	30.50040
2018-05-13 01:15:00	3590433799317661198	0.00000	8.98340	12.63035	13.15641	8.95154	11.89688	49.59712	70.33222	57.22247	32.19386	92.88110
2018-05-13 01:16:00	863033069630348644	1.00000	9.07846	8.57835	12.80438	9.77320	12.71827	29.67016	81.57411	29.95426	2.81205	7.04174
2018-05-13 01:17:00	863033069630348396	0.00000	10.44399	14.51945	8.83917	12.04319	13.46476	74.78147	38.81441	79.57385	8.45752	41.61768
2018-05-13 01:18:00	863033069630348834	1.00000	8.54407	9.87966	16.42685	11.19066	8.86944	53.38153	35.02319	14.77183	51.38454	46.15502
2018-05-13 01:19:00	359043379931766866	1.00000	13.76632	11.22258	14.23476	9.56621	11.70066	25.16938	79.43877	41.02220	78.51678	5.85582
2018-05-13 01:20:00	8630330696303481123	1.00000	8.05861	7.02097	14.38645	11.33409	10.17354	37.98061	47.23573	51.07585	92.12408	87.13485
2018-05-13 01:21:00	863033069630348065	1.00000	9.07678	9.00644	13.51120	10.72794	10.34232	32.47829	46.15713	35.67685	98.48105	52.11439
2018-05-13 01:22:00	359043379931766502	1.00000	9.22355	15.11877	10.54238	8.74550	9.88476	43.26922	20.59571	41.51055	71.33181	83.41881
2018-05-13 01:23:00	3590433799317661297	1.00000	7.47779	11.06134	10.57865	9.50590	10.13377	67.86358	13.32749	57.65322	53.77748	44.57909
2018-05-13 01:24:00	863033069630348297	1.00000	8.26795	9.19602	11.43329	11.76504	7.51677	59.28268	67.04007	77.57526	87.52093	14.16087
2018-05-13 01:25:00	8630330696303481719	1.00000	6.00581	7.50735	11.34364	11.20794	13.24044	39.70993	52.29616	36.24204	37.18459	78.94872
2018-05-13 01:26:00	8630330696303481008	1.00000	15.52716	10.01102	14.95273	11.82211	4.34066	76.03028	35.65815	9.70759	77.13935	69.45433
2018-05-13 01:27:00	8630330696303481263	1.00000	11.63184	14.78663	12.49004	8.68500	7.41945	43.48757	1.45948	64.58448	38.82630	85.69339
2018-05-13 01:28:00	359043379931766429	1.00000	11.61892	11.00372	12.58907	5.11757	13.12133	28.07175	30.61980	17.75876	64.43286	97.01319
2018-05-13 01:29:00	359043379931766254	0.00000	11.04694	10.18697	11.29434	7.81866	10.73567	51.60828	87.42929	16.05022	50.35070	65.37405
2018-05-13 01:30:00	359043379931766320	1.00000	8.34653	14.40334	11.48801	11.60675	10.55951	68.91456	76.39219	45.32271	61.35437	45.37241
2018-05-13 01:31:00	359043379931766544	1.00000	12.86096	10.92985	12.96262	7.25792	9.69045	45.18555	8.35030	22.11481	55.66291	42.60568
2018-05-13 01:32:00	3590433799317661230	1.00000	9.09837	7.56535	15.45667	16.64981	7.10845	54.95536	3.94213	35.08302	35.60828	48.89743
2018-05-13 01:33:00	8630330696303481701	1.00000	13.72117	10.19228	11.21049	9.41226	9.40505	61.96464	33.46584	94.44727	10.99809	31.59621
2018-05-13 01:34:00	3590433799317661917	1.00000	9.99614	14.61569	15.53522	10.91421	6.50616	53.66589	12.28398	34.08627	4.42323	20.09188
2018-05-13 01:35:00	863033069630348404	0.00000	10.28846	13.85047	7.51096	11.16795	12.20712	56.78314	94.44019	87.26367	53.74357	71.99060
2018-05-13 01:36:00	8630330696303482436	1.00000	12.56474	10.74106	12.37929	6.25397	9.19294	51.36570	55.56953	61.97213	44.45939	58.99391
2018-05-13 01:37:00	359043379931766981	1.00000	13.55222	10.38429	13.99420	14.54494	10.49309	58.25896	5.11850	93.00448	82.83926	51.72260
2018-05-13 01:38:00	8630330696303482337	0.00000	7.56588	10.34178	10.80090	10.57645	9.66883	55.29895	23.55065	35.11545	90.49152	21.34519
2018-05-13 01:39:00	863033069630348818	1.00000	10.51098	10.00937	12.98532	8.68494	10.19882	57.01534	85.51822	2.16172	42.60593	42.43420
2018-05-13 01:40:00	3590433799317662378	1.00000	10.55716	16.90540	13.41664	9.91119	14.49405	54.46085	0.60136	38.32106	14.13916	97.16971
2018-05-13 01:41:00	3590433799317662022	1.00000	12.88046	14.20420	11.58374	9.50888	9.30873	26.86573	22.94466	49.84227	58.11860	39.32434
2018-05-13 01:42:00	8630330696303482105	0.00000	6.45142	5.81586	12.65836	13.07967	8.88301	58.74679	8.84339	88.65276	28.36010	24.46708
2018-05-13 01:43:00	8630330696303482410	1.00000	9.70222	13.44130	11.86222	10.10074	6.95182	56.80760	0.77952	28.01366	46.90990	48.12912
2018-05-13 01:44:00	8630330696303481826	1.00000	8.66521	9.84054	14.79597	13.92733	6.32739	47.61718	23.77573	0.32643	82.77459	66.83009
2018-05-13 01:45:00	863033069630348669	1.00000	7.52281	16.60732	12.04450	8.13719	10.76004	54.81903	98.53992	50.67867	59.59087	55.43671
2018-05-13 01:46:00	8630330696303481974	1.00000	7.56477	6.67607	16.17731	13.58051	9.08668	42.44484	58.30533	69.12238	11.20030	77.18205
2018-05-13 01:47:00	8630330696303481800	1.00000	12.00192	14.88064	10.52640	8.51180	9.34696	56.17566	61.94768	15.66753	65.12884	3.48635
2018-05-13 01:48:00	8630330696303482279	1.00000	10.40810	9.99357	11.79426	13.16190	10.74695	47.40442	63.90284	33.26762	76.98148	56.98057
2018-05-13 01:49:00	8630330696303481800	1.00000	11.06059	15.18048	10.47462	6.61143	11.48600	54.32107	86.77038	14.04426	58.26758	13.18294
2018-05-13 01:50:00	3590433799317661701	1.00000	13.19938	11.38066	12.08687	13.79884	7.94826	76.22188	80.24756	39.13760	55.53183	26.63435
2018-05-13 01:51:00	359043379931766775	1.00000	9.07370	4.99056	14.71842	15.05433	6.86355	62.08022	72.21074	22.19477	45.41098	65.39540
2018-05-13 01:52:00	863033069630348933	1.00000	12.53486	11.52288	11.94175	7.35642	9.52568	64.63147	4.03763	55.46287	58.94640	84.48839
2018-05-13 01:53:00	3590433799317661990	1.00000	13.14242	16.95622	14.25413	11.83342	6.00292	33.79070	26.37202	58.95154	93.50664	37.61778
2018-05-13 01:54:00	8630330696303481388	1.00000	14.48720	10.02969	12.95635	8.56449	8.73238	49.96601	98.51293	63.67976	58.70171	53.05894
2018-05-13 01:55:00	8630330696303482196	0.00000	7.95755	11.53493	12.81409	14.21183	14.44849	50.68080	11.27857	91.64690	9.62409	18.34760
2018-05-13 01:56:00	863033069630348073	0.00000	8.50410	10.90140	12.94157	10.24350	9.33060	45.09806	35.23680	13.29931	0.43735	31.90995
2018-05-13 01:57:00	8630330696303481073	0.00000	11.57990	14.28168	7.39718	11.57096	13.48192	77.51512	31.45306	89.36580	93.71492	82.90972
2018-05-13 01:58:00	359043379931766098	0.00000	6.05027	10.70375	15.14063	12.27507	9.55723	50.50556	40.53013	53.94368	31.01033	67.38827
2018-05-13 01:59:00	8630330696303481628	0.00000	10.26212	10.43226	12.15334	9.86286	17.01132	61.03782	41.50920	51.97418	76.30086	56.38905
2018-05-13 02:00:00	863033069630348412	1.00000	11.58134	19.07958	13.96136	9.39225	9.14956	19.85038	61.31351	69.13381	33.19367	49.69636
2018-05-13 02:01:00	3590433799317661313	1.00000	7.80006	9.22102	13.72111	14.79851	8.87279	66.55384	5.31971	4.55322	74.95882	91.75724
2018-05-13 02:02:00	359043379931766155	1.00000	13.71750	12.02808	13.06079	9.13954	8.28293	59.02475	30.16576	67.51873	85.90528	69.75323
2018-05-13 02:03:00	863033069630348883	1.00000	14.43713	10.48955	12.48014	9.52958	12.53078	35.10268	74.90892	96.44772	55.65473	92.38484
2018-05-13 02:04:00	3590433799317661586	1.00000	8.28408	11.62865	12.79159	10.36486	10.62640	37.15165	13.52914	13.62137	14.99460	25.37222
2018-05-13 02:05:00	8630330696303482378	1.00000	17.12371	8.86794	12.13096	7.50882	9.02823	36.76217	24.98926	17.63371	45.96472	49.79531
2018-05-13 02:06:00	8630330696303482030	0.00000	7.51304	11.29946	10.61166	13.95440	11.42693	39.45158	92.31738	15.22121	20.37421	6.71320
2018-05-13 02:07:00	359043379931766338	0.00000	13.83014	7.63815	12.44053	7.83933	10.34656	37.86307	90.37327	53.63535	3.52544	1.82348
